u1288,65,DYRK3
u1289,65,SRPK1
u1290,65,MLK1
u1291,65,IRR
u1292,66,PHK
u1293,66,MKK1
u1294,66,Aurora A
u1295,66,MAPKAP-K2
u1296,66,DYRK1A
u1297,66,IGF-1R
u1298,66,CHK1
u1299,66,ERK8
u1300,66,RSK1
u1301,66,RSK2
u1302,66,CDK2-Cyclin A
u1303,66,DYRK2
u1304,66,DYRK3
u1305,66,JAK2
u1306,66,JNK1
u1307,66,MSK1
u1308,66,MARK3
u1309,66,PAK6
u1310,66,IR
u1311,66,IKK epsilon
u1312,66,PIM1
u1313,66,CLK2
u1314,66,MST2
u1315,66,MEKK1
u1316,66,IRAK4
u1317,66,ERK2
u1318,66,JNK2
u1319,66,PKA
u1320,66,GSK3 beta
u1321,66,NUAK1
u1322,66,PIM2
u1323,66,PIM3
u1324,66,HIPK2
u1325,66,IRAK1
u1326,66,IRR
u1327,66,TrkA
u1328,66,VEGFR1
u1329,66,JNK3
u1330,66,PDK1
u1331,66,BRSK2
u1332,66,TBK1
u1333,66,MINK1
u1334,66,MLK3
u1335,66,S6K1
u1336,66,PKC zeta
u1337,66,CAMK1
u1338,66,TLK1
u1339,66,PAK4
u1340,66,GCK
u1341,66,TAK1
u1342,66,FGF-R1
u1343,66,PKD1
u1344,66,SmMLCK
u1345,66,CHK2
u1346,66,AMPK
u1347,66,RIPK2
u1348,66,BTK
u1349,66,PRK2
u1350,66,IKK beta
u1351,66,HIPK3
u1352,66,PAK2
u1353,66,PAK5
u1354,66,OSR1
u1355,66,Src
u1356,66,BRK
u1357,66,MELK
u1358,66,PKC alpha
u1359,66,Aurora B
u1360,66,SYK
u1361,66,MKK2
u1362,66,PKB alpha
u1363,66,CAMKK beta
u1364,66,BRSK1
u1365,66,TAO1
u1366,66,MNK2
u1367,66,DAPK1
u1368,66,MARK1
u1369,66,Lck
u1370,66,STK33
u1371,66,ASK1
u1372,66,YES1
u1373,66,ZAP70
u1374,66,MARK4
u1375,66,p38 gamma MAPK
u1376,66,PRAK
u1377,66,HIPK1
u1378,66,TIE2
u1379,66,EPH-A4
u1380,66,ERK1
u1381,66,SGK1
u1382,66,EPH-A2
u1383,66,EPH-B2
u1384,66,MST4
u1385,66,LKB1
u1386,66,p38 delta MAPK
u1387,66,MAPKAP-K3
u1388,66,ROCK 2
u1389,66,MPSK1
u1390,66,HER4
u1391,66,EIF2AK3
u1392,66,MLK1
u1393,66,EPH-B3
u1394,66,SRPK1
u1395,66,TTK
u1396,66,PKB beta
u1397,66,EPH-B1
u1398,66,MARK2
u1399,66,NEK2a
u1400,66,CSK
u1401,66,EPH-B4
u1402,66,p38 beta MAPK
u1403,66,MNK1
u1404,66,PKC gamma
u1405,66,PLK1
u1406,66,MKK6
u1407,66,ABL
u1408,66,p38 alpha MAPK
u1409,67,GSK3 beta
u1410,67,PAK4
u1411,67,PAK5
u1412,67,CDK2-Cyclin A
u1413,67,PHK
u1414,67,CHK2
u1415,67,PIM3
u1416,67,Lck
u1417,67,MARK3
u1418,67,Src
u1419,67,PAK6
u1420,67,BRSK2
u1421,67,MST2
u1422,67,ROCK 2
u1423,67,PIM1
u1424,67,Aurora B
u1425,69,Lck
u1426,69,CAMK1
u1427,69,DYRK1A
u1428,69,PRAK
u1429,70,CAMK1
u1430,70,SmMLCK
u1431,70,TrkA
u1432,71,PDK1
u1433,71,PHK
u1434,71,PIM3
u1435,71,PRK2
u1436,71,PKD1
u1437,71,MNK2
u1438,71,Aurora B
u1439,71,BRSK2
u1440,71,MELK
u1441,71,Aurora C
u1442,71,AMPK
u1443,71,RSK1
u1444,71,CHK1
u1445,71,RSK2
u1446,71,SGK1
u1447,71,MKK1
u1448,71,MST2
u1449,71,CAMKK beta
u1450,71,MAPKAP-K2
u1451,71,MARK3
u1452,71,PAK4
u1453,71,JNK1
u1454,71,DYRK1A
u1455,71,MSK1
u1456,71,DYRK3
u1457,71,PIM1
u1458,71,JNK3
u1459,71,PKA
u1460,72,MKK1
u1461,72,HIPK3
u1462,72,PLK1
u1463,72,Aurora B
u1464,72,GSK3 beta
u1465,72,PHK
u1466,72,IKK epsilon
u1467,72,YES1
u1468,72,MNK2
u1469,72,SmMLCK
u1470,72,FGF-R1
u1471,72,EF2K
u1472,72,HIPK2
u1473,72,CHK2
u1474,72,CK1 delta
u1475,72,Aurora C
u1476,72,MNK1
u1477,72,p38 delta MAPK
u1478,72,CK2
u1479,73,CK2
u1480,73,PIM3
u1481,73,PIM1
u1482,73,PLK1
u1483,73,HIPK2
u1484,73,GSK3 beta
u1485,73,DYRK1A
u1486,73,HIPK3
u1487,73,CK1 delta
u1488,73,PIM2
u1489,73,RSK1
u1490,73,DYRK3
u1491,73,Lck
u1492,73,ERK8
u1493,73,PHK
u1494,73,SmMLCK
u1495,73,CDK2-Cyclin A
u1496,73,BRSK2
u1497,73,EF2K
u1498,73,PRK2
u1499,73,IKK beta
u1500,73,PKC alpha
u1501,73,CAMKK beta
u1502,74,PIM1
u1503,74,PIM3
u1504,74,PKC alpha
u1505,74,RSK2
u1506,74,IKK epsilon
u1507,74,TBK1
u1508,74,MST2
u1509,74,MSK1
u1510,74,PDK1
u1511,74,S6K1
u1512,74,GSK3 beta
u1513,74,RSK1
u1514,74,AMPK
u1515,74,HIPK2
u1516,74,ERK8
u1517,74,PRK2
u1518,74,Aurora B
u1519,74,CAMKK beta
u1520,74,PHK
u1521,74,MKK1
u1522,74,MST4
u1523,74,VEGFR1
u1524,74,CHK1
u1525,74,PIM2
u1526,74,DYRK1A
u1527,74,SmMLCK
u1528,74,IGF-1R
u1529,74,CHK2
u1530,74,DYRK2
u1531,74,CDK2-Cyclin A
u1532,77,PIM3
u1533,77,PIM1
u1534,77,SmMLCK
u1535,77,PRK2
u1536,77,BRSK2
u1537,77,CK2
u1538,77,PIM2
u1539,77,HIPK2
u1540,77,IKK beta
u1541,77,CAMK1
u1542,77,MSK1
u1543,77,S6K1
u1544,78,PRK2
u1545,78,BRSK2
u1546,78,ROCK 2
u1547,78,PIM1
u1548,78,PIM3
u1549,78,MSK1
u1550,78,RSK1
u1551,78,S6K1
u1552,78,CDK2-Cyclin A
u1553,78,CAMK1
u1554,78,RSK2
u1555,78,PKA
u1556,78,CK2
u1557,78,PKC alpha
u1558,78,MNK1
u1559,78,DYRK3
u1560,78,SmMLCK
u1561,78,AMPK
u1562,78,PRAK
u1563,78,MNK2
u1564,78,PIM2
u1565,78,HIPK2
u1566,78,PKB alpha
u1567,78,DYRK1A
u1568,78,PHK
u1569,78,PKD1
u1570,78,ERK8
u1571,78,PKC zeta
u1572,81,MKK1
u1573,82,NEK6
u1574,82,MELK
u1575,82,Lck
u1576,82,CAMKK beta
u1577,82,MST2
u1578,82,DYRK1A
u1579,83,MKK1
u1580,83,JAK2
u1581,83,MKK2
u1582,84,MKK1
u1583,84,RSK1
u1584,85,SmMLCK
u1585,85,DYRK3
u1586,85,PIM3
u1587,85,RSK1
u1588,85,ERK8
u1589,85,GSK3 beta
u1590,86,DYRK2
u1591,86,PIM1
u1592,86,DYRK1A
u1593,86,PIM3
u1594,86,CLK2
u1595,86,MLK1
u1596,86,MLK3
u1597,86,IR
u1598,86,MST2
u1599,86,DYRK3
u1600,86,SmMLCK
u1601,86,BRSK2
u1602,86,NEK2a
u1603,86,BRSK1
u1604,86,VEGFR1
u1605,86,NUAK1
u1606,86,FGF-R1
u1607,86,Src
u1608,86,HIPK2
u1609,87,MKK2
u1610,88,RIPK2
u1611,88,VEGFR1
u1612,88,YES1
u1613,88,MINK1
u1614,88,Aurora B
u1615,88,CLK2
u1616,88,Src
u1617,88,Aurora A
u1618,88,MELK
u1619,88,MKK2
u1620,88,GCK
u1621,88,CAMK1
u1622,88,CHK1
u1623,88,FGF-R1
u1624,88,MLK3
u1625,88,MLK1
u1626,88,Lck
u1627,88,SmMLCK
u1628,88,PAK2
u1629,88,MST2
u1630,88,ERK8
u1631,88,MKK1
u1632,88,JAK2
u1633,88,PAK4
u1634,88,HIPK2
u1635,88,PAK5
u1636,88,HER4
u1637,89,Src
u1638,89,YES1
u1639,89,BRSK2
u1640,89,Lck
u1641,89,BTK
u1642,89,CK1 delta
u1643,89,CSK
u1644,89,EPH-B3
u1645,89,p38 beta MAPK
u1646,89,EPH-A2
u1647,89,p38 alpha MAPK
u1648,89,S6K1
u1649,89,VEGFR1
u1650,89,Aurora C
u1651,89,FGF-R1
u1652,89,MELK
u1653,89,PKA
u1654,89,MST2
u1655,89,Aurora B
u1656,89,PKD1
u1657,89,JNK2
u1658,89,ROCK 2
u1659,89,MSK1
u1660,89,RSK1
u1661,89,JNK3
u1662,89,MNK1
u1663,90,Lck
u1664,90,EPH-B1
u1665,90,EPH-B3
u1666,90,RIPK2
u1667,90,CSK
u1668,90,EPH-B4
u1669,90,Src
u1670,90,EPH-A4
u1671,90,BTK
u1672,90,EPH-B2
u1673,90,YES1
u1674,90,CK1 delta
u1675,90,HER4
u1676,90,FGF-R1
u1677,90,EPH-A2
u1678,90,MKK1
u1679,90,p38 alpha MAPK
u1680,90,p38 beta MAPK
u1681,90,VEGFR1
u1682,90,PKA
u1683,90,MELK
u1684,90,MKK2
u1685,90,PKC alpha
u1686,90,TrkA
u1687,90,MSK1
u1688,90,MLK3
u1689,90,SmMLCK
u1690,91,Aurora A
u1691,91,EPH-A4
u1692,91,ERK8
u1693,91,CLK2
u1694,91,IR
u1695,91,PHK
u1696,91,IRAK4
u1697,91,Src
u1698,91,IGF-1R
u1699,91,CDK2-Cyclin A
u1700,91,AMPK
u1701,91,MST2
u1702,91,CHK2
u1703,91,EPH-B2
u1704,91,EPH-B4
u1705,91,TrkA
u1706,91,p38 delta MAPK
u1707,91,SmMLCK
u1708,91,MELK
u1709,91,HIPK1
u1710,91,HIPK2
u1711,91,MEKK1
u1712,91,Lck
u1713,91,RSK1
u1714,91,YES1
u1715,91,EPH-B3
u1716,91,Aurora B
u1717,91,NUAK1
u1718,91,LKB1
u1719,91,MINK1
u1720,91,RIPK2
u1721,91,BTK
u1722,91,CSK
u1723,91,S6K1
u1724,91,PKC alpha
u1725,91,CAMK1
u1726,91,PIM1
u1727,91,SRPK1
u1728,91,FGF-R1
u1729,91,EPH-A2
u1730,91,PAK2
u1731,91,HIPK3
u1732,91,MST4
u1733,91,MLK1
u1734,91,RSK2
u1735,91,CAMKK beta
u1736,91,VEGFR1
u1737,91,PAK4
u1738,91,PIM3
u1739,91,MSK1
u1740,91,PAK5
u1741,91,PAK6
u1742,91,TAK1
u1743,91,SYK
u1744,91,JAK2
u1745,91,PRK2
u1746,91,GCK
u1747,91,TAO1
u1748,91,EPH-B1
u1749,91,GSK3 beta
u1750,91,MKK1
u1751,91,BRSK2
u1752,91,SGK1
u1753,91,BRSK1
u1754,91,TTK
u1755,91,MARK4
u1756,91,DYRK3
u1757,91,MARK2
u1758,91,p38 gamma MAPK
u1759,91,PKD1
u1760,91,PKB beta
u1761,91,p38 alpha MAPK
u1762,91,p38 beta MAPK
u1763,92,IKK beta
u1764,92,PIM3
u1765,92,PIM1
u1766,92,ERK8
u1767,92,MNK1
u1768,92,GSK3 beta
u1769,92,DYRK1A
u1770,92,PIM2
u1771,92,DYRK3
u1772,93,Src
u1773,93,CDK2-Cyclin A
u1774,93,CLK2
u1775,93,MLK1
u1776,93,PAK4
u1777,93,YES1
u1778,93,ERK8
u1779,93,MLK3
u1780,93,TrkA
u1781,93,TAK1
u1782,93,CAMKK beta
u1783,93,IRAK4
u1784,93,DYRK1A
u1785,93,MST2
u1786,93,PAK5
u1787,93,EPH-B2
u1788,93,SRPK1
u1789,93,BTK
u1790,93,IRR
u1791,93,Lck
u1792,93,SmMLCK
u1793,93,MEKK1
u1794,93,EPH-B4
u1795,93,IGF-1R
u1796,93,GCK
u1797,93,ABL
u1798,93,EPH-A4
u1799,93,RSK1
u1800,93,MST4
u1801,95,DYRK2
u1802,95,DYRK3
u1803,95,PIM3
u1804,95,HIPK2
u1805,95,PIM1
u1806,95,MELK
u1807,95,ERK8
u1808,95,HIPK3
u1809,95,BRSK2
u1810,95,CHK2
u1811,95,RSK1
u1812,95,S6K1
u1813,95,SmMLCK
u1814,95,MSK1
u1815,95,AMPK
u1816,95,DYRK1A
u1817,95,RSK2
u1818,95,ROCK 2
u1819,95,PRK2
u1820,95,PHK
u1821,95,Aurora B
u1822,95,SGK1
u1823,95,PIM2
u1824,95,JAK2
u1825,95,CAMKK beta
u1826,95,MST2
u1827,95,CHK1
u1828,95,CAMKK alpha
u1829,95,Aurora C
u1830,95,TAO1
u1831,95,MNK2
u1832,95,CDK2-Cyclin A
u1833,95,MLK3
u1834,95,GSK3 beta
u1835,95,CAMK1
u1836,95,MARK3
u1837,95,MLK1
u1838,95,CK1 delta
u1839,95,IKK beta
u1840,95,Src
u1841,95,HIPK1
u1842,95,CK2
u1843,95,IR
u1844,96,MSK1
u1845,96,CLK2
u1846,96,RSK2
u1847,96,PRK2
u1848,96,PKC alpha
u1849,96,GSK3 beta
u1850,96,PIM3
u1851,96,TrkA
u1852,96,RSK1
u1853,96,PKB alpha
u1854,96,SGK1
u1855,96,S6K1
u1856,96,IGF-1R
u1857,96,VEGFR1
u1858,96,CDK2-Cyclin A
u1859,96,ERK8
u1860,96,PKC zeta
u1861,96,SmMLCK
u1862,96,DYRK1A
u1863,96,DYRK3
u1864,96,MINK1
u1865,96,MLK3
u1866,96,PKB beta
u1867,96,PKA
u1868,96,PHK
u1869,96,NUAK1
u1870,96,PIM1
u1871,96,PIM2
u1872,96,GCK
u1873,96,CAMKK beta
u1874,96,CHK1
u1875,96,DAPK1
u1876,96,CHK2
u1877,96,TBK1
u1878,96,SRPK1
u1879,96,MKK1
u1880,96,MKK2
u1881,96,STK33
u1882,96,TAO1
u1883,96,HIPK1
u1884,96,HIPK2
u1885,96,MST2
u1886,96,TAK1
u1887,96,PDK1
u1888,96,BTK
u1889,96,CAMK1
u1890,96,MARK2
u1891,96,Lck
u1892,96,FGF-R1
u1893,96,MLK1
u1894,96,BRSK2
u1895,96,HIPK3
u1896,96,MST4
u1897,96,HER4
u1898,96,PKC gamma
u1899,96,MARK3
u1900,96,IRAK4
u1901,96,TTK
u1902,96,JAK2
u1903,96,AMPK
u1904,96,PAK4
u1905,96,YES1
u1906,96,EPH-A4
u1907,96,IRR
u1908,96,EPH-A2
u1909,96,EPH-B2
u1910,96,ROCK 2
u1911,96,SYK
u1912,96,Aurora B
u1913,96,BRSK1
u1914,96,PKD1
u1915,96,MELK
u1916,96,MARK4
u1917,96,IKK epsilon
u1918,96,PAK5
u1919,96,TIE2
u1920,96,LKB1
u1921,96,EPH-B4
u1922,96,p38 delta MAPK
u1923,96,PAK2
u1924,96,MARK1
u1925,96,ERK1
u1926,96,PAK6
u1927,96,JNK1
u1928,96,JNK2
u1929,96,MAPKAP-K2
u1930,97,CDK2-Cyclin A
u1931,97,ERK8
u1932,97,DYRK1A
u1933,97,CK1 delta
u1934,97,PAK4
u1935,97,IRR
u1936,97,ERK2
u1937,97,IR
u1938,97,CAMKK beta
u1939,98,PRAK
u1940,98,PKA
u1941,98,PIM3
u1942,98,MAPKAP-K3
u1943,98,DYRK3
u1944,98,SRPK1
u1945,98,CHK2
u1946,98,MAPKAP-K2
u1947,98,PKB beta
u1948,98,DYRK1A
u1949,98,IKK beta
u1950,98,SmMLCK
u1951,98,RSK1
u1952,98,DYRK2
u1953,98,PAK4
u1954,98,PLK1
u1955,98,JNK1
u1956,98,SGK1
u1957,98,RSK2
u1958,98,PIM1
u1959,98,BRSK2
u1960,98,CAMKK beta
u1961,98,S6K1
u1962,98,GSK3 beta
u1963,98,CAMK1
u1964,98,MELK
u1965,98,YES1
u1966,98,Aurora C
u1967,98,Aurora B
u1968,100,CK1 delta
u1969,100,p38 alpha MAPK
u1970,100,p38 beta MAPK
u1971,100,GSK3 beta
u1972,100,JNK2
u1973,100,AMPK
u1974,100,Lck
u1975,100,JNK3
u1976,100,RSK1
u1977,100,CSK
u1978,100,PKC alpha
u1979,100,Src
u1980,101,GSK3 beta
u1981,101,ERK8
u1982,101,DYRK1A
u1983,101,SRPK1
u1984,101,HIPK2
u1985,101,PIM3
u1986,101,MST2
u1987,101,IRR
u1988,101,RSK1
u1989,101,RSK2
u1990,101,SmMLCK
u1991,101,HIPK3
u1992,101,NEK6
u1993,101,CAMKK beta
u1994,101,YES1
u1995,101,PIM2
u1996,101,MST4
u1997,102,GSK3 beta
u1998,102,TBK1
u1999,102,ERK8
u2000,102,MST2
u2001,102,CDK2-Cyclin A
u2002,102,MST4
u2003,102,FGF-R1
u2004,102,IKK epsilon
u2005,102,MKK1
u2006,102,RSK2
u2007,102,CAMKK beta
u2008,102,MARK3
u2009,102,DYRK1A
u2010,102,RSK1
u2011,102,AMPK
u2012,102,IRR
u2013,102,PIM1
u2014,102,BRSK2
u2015,102,PKC alpha
u2016,102,PRK2
u2017,102,PIM2
u2018,102,PIM3
u2019,103,PIM3
u2020,103,IKK beta
u2021,103,ERK8
u2022,103,PIM1
u2023,103,PRK2
u2024,103,Aurora B
u2025,103,HIPK2
u2026,103,DYRK3
u2027,103,DYRK1A
u2028,103,PKD1
u2029,103,PIM2
u2030,103,ROCK 2
u2031,103,Aurora C
u2032,111,RSK1
u2033,111,RSK2
u2034,111,Aurora B
u2035,111,PIM3
u2036,114,Aurora B
u2037,114,MELK
u2038,114,CK1 delta
u2039,114,PIM3
u2040,114,DYRK2
u2041,114,Aurora C
u2042,114,JNK1
u2043,114,JNK2
u2044,114,PKD1
u2045,114,SGK1
u2046,114,PHK
u2047,114,DYRK3
u2048,114,MST2
u2049,114,SmMLCK
u2050,114,HIPK2
u2051,114,PIM1
u2052,114,CAMKK beta
u2053,114,DYRK1A
u2054,114,ERK8
u2055,114,BRSK2
u2056,114,CHK2
u2057,114,AMPK
u2058,114,JNK3
u2059,114,IKK beta
u2060,114,CDK2-Cyclin A
u2061,114,MARK3
u2062,115,YES1
u2063,115,CHK2
u2064,115,Src
u2065,115,CSK
u2066,115,Lck
u2067,115,FGF-R1
u2068,115,Aurora B
u2069,115,MKK1
u2070,115,RSK1
u2071,115,Aurora C
u2072,115,SmMLCK
u2073,115,MNK2
u2074,116,SmMLCK
u2075,116,PIM1
u2076,116,PHK
u2077,116,CLK2
u2078,116,CAMK1
u2079,116,PIM3
u2080,116,IRAK4
u2081,116,DAPK1
u2082,116,IGF-1R
u2083,116,TrkA
u2084,116,RSK1
u2085,116,HIPK2
u2086,116,MLK1
u2087,116,CAMKK beta
u2088,116,MEKK1
u2089,116,RSK2
u2090,117,ERK8
u2091,117,CAMKK beta
u2092,117,DAPK1
u2093,117,GSK3 beta
u2094,117,MNK1
u2095,117,PIM2
u2096,117,CK2
u2097,117,GCK
u2098,117,MLK3
u2099,117,VEGFR1
u2100,117,DYRK1A
u2101,117,RIPK2
u2102,117,CHK2
u2103,117,PIM3
u2104,117,TBK1
u2105,117,IKK epsilon
u2106,117,AMPK
u2107,117,EF2K
u2108,117,DYRK2
u2109,117,NUAK1
u2110,117,DYRK3
u2111,117,MEKK1
u2112,117,CLK2
u2113,117,PIM1
u2114,117,MLK1
u2115,117,PHK
u2116,117,IRR
u2117,117,IR
u2118,117,MKK1
u2119,117,CK1 delta
u2120,117,TAK1
u2121,117,MINK1
u2122,117,YES1
u2123,117,HIPK2
u2124,118,PHK
u2125,118,Aurora B
u2126,118,MST2
u2127,118,CHK2
u2128,118,RSK1
u2129,118,SGK1
u2130,118,RSK2
u2131,118,IR
u2132,118,MLK3
u2133,118,S6K1
u2134,118,CK1 delta
u2135,118,MKK1
u2136,118,SmMLCK
u2137,118,MEKK1
u2138,118,TrkA
u2139,118,Lck
u2140,118,CHK1
u2141,118,VEGFR1
u2142,118,MARK3
u2143,118,CLK2
u2144,118,MINK1
u2145,118,NUAK1
u2146,118,IRAK4
u2147,118,AMPK
u2148,118,MLK1
u2149,118,DYRK1A
u2150,119,JAK2
u2151,119,IRAK1
u2152,119,MAP4K3
u2153,119,ULK1
u2154,119,Aurora B
u2155,119,Aurora A
u2156,119,AMPK (hum)
u2157,119,YES1
u2158,119,MAP4K5
u2159,119,TrkA
u2160,119,CLK2
u2161,119,BRSK2
u2162,119,NUAK1
u2163,119,SRPK1
u2164,119,MST2
u2165,119,GCK
u2166,119,IRAK4
u2167,119,ULK2
u2168,119,Aurora C
u2169,119,CAMKK beta
u2170,119,AMPK
u2171,119,CHK2
u2172,119,Src
u2173,119,Lck
u2174,119,BRSK1
u2175,119,ROCK 2
u2176,119,VEGFR1
u2177,119,CAMKK alpha
u2178,119,PRK2
u2179,119,MARK4
u2180,119,IKK epsilon
u2181,119,FGF-R1
u2182,119,MST4
u2183,119,STK33
u2184,119,MST3
u2185,119,DDR2
u2186,119,MLK3
u2187,119,BRK
u2188,119,RSK1
u2189,119,MKK1
u2190,119,ERK8
u2191,119,IR
u2192,119,DYRK1A
u2193,119,PDGFRA
u2194,119,ABL
u2195,119,MLK1
u2196,119,MARK3
u2197,119,PAK4
u2198,119,MINK1
u2199,119,EPH-B3
u2200,119,MARK2
u2201,119,MKK2
u2202,119,EPH-A2
u2203,119,EPH-A4
u2204,119,EPH-B2
u2205,119,TTK
u2206,119,CSK
u2207,119,SYK
u2208,119,MARK1
u2209,119,RIPK2
u2210,119,CHK1
u2211,119,TAO1
u2212,119,TSSK1
u2213,120,Aurora C
u2214,120,S6K1
u2215,120,Aurora B
u2216,120,RSK1
u2217,120,CHK2
u2218,120,MST2
u2219,120,TBK1
u2220,120,PHK
u2221,120,BRSK2
u2222,120,ERK8
u2223,120,CHK1
u2224,120,AMPK
u2225,120,FGF-R1
u2226,120,IKK epsilon
u2227,120,YES1
u2228,120,MKK1
u2229,120,ROCK 2
u2230,120,CK1 delta
u2231,120,RSK2
u2232,120,PDK1
u2233,120,MARK3
u2234,120,PIM3
u2235,120,SRPK1
u2236,120,MELK
u2237,120,PRK2
u2238,120,HIPK2
u2239,120,MSK1
u2240,120,Src
u2241,120,IRR
u2242,120,CAMKK beta
u2243,120,PAK4
u2244,120,GSK3 beta
u2245,120,Lck
u2246,120,SGK1
u2247,120,MNK1
u2248,120,CAMK1
u2249,120,IKK beta
u2250,120,PRAK
u2251,120,PKD1
u2252,120,NEK2a
u2253,120,CDK2-Cyclin A
u2254,120,PKA
u2255,120,CK2
u2256,120,DYRK2
u2257,120,PAK5
u2258,120,MST4
u2259,122,PDK1
u2260,122,MST2
u2261,122,PKC alpha
u2262,122,PHK
u2263,122,MARK3
u2264,122,PIM3
u2265,122,AMPK
u2266,122,PRK2
u2267,122,CHK1
u2268,122,CAMKK beta
u2269,122,RSK1
u2270,122,BRSK2
u2271,122,RSK2
u2272,122,PAK4
u2273,122,PAK5
u2274,122,PAK6
u2275,122,CDK2-Cyclin A
u2276,122,Lck
u2277,123,MKK1
u2278,123,p38 alpha MAPK
u2279,124,p38 alpha MAPK
u2280,124,p38 beta MAPK
u2281,124,PHK
u2282,125,Lck
u2283,125,MELK
u2284,125,Src
u2285,125,Aurora B
u2286,125,Aurora C
u2287,125,PAK4
u2288,125,MST2
u2289,125,RSK2
u2290,125,PHK
u2291,125,RSK1
u2292,125,PAK5
u2293,125,MKK1
u2294,125,CSK
u2295,125,PIM3
u2296,125,CAMKK alpha
u2297,126,PLK1
u2298,127,MST2
u2299,127,PKD1
u2300,127,CHK1
u2301,127,MKK1
u2302,127,RSK1
u2303,127,PDK1
u2304,127,RSK2
u2305,127,GCK
u2306,127,MLK3
u2307,127,MARK3
u2308,127,TAK1
u2309,127,NEK2a
u2310,127,IKK epsilon
u2311,127,JAK2
u2312,127,CHK2
u2313,127,MINK1
u2314,127,TBK1
u2315,127,PHK
u2316,127,ROCK 2
u2317,127,MST4
u2318,127,PRK2
u2319,127,MKK2
u2320,127,CAMK1
u2321,127,ERK8
u2322,127,VEGFR1
u2323,127,AMPK
u2324,127,PIM3
u2325,127,PAK4
u2326,127,ASK1
u2327,127,PKC alpha
u2328,127,HIPK2
u2329,127,GSK3 beta
u2330,127,Lck
u2331,127,PAK5
u2332,127,NUAK1
u2333,127,PLK1
u2334,127,MLK1
u2335,127,CLK2
u2336,127,TAO1
u2337,127,FGF-R1
u2338,127,ERK1
u2339,127,IKK beta
u2340,127,IR
u2341,127,SmMLCK
u2342,127,S6K1
u2343,127,MELK
u2344,127,EPH-B3
u2345,127,MARK1
u2346,127,PRAK
u2347,127,PIM1
u2348,127,IRR
u2349,127,PKC zeta
u2350,127,SYK
u2351,127,IGF-1R
u2352,127,MARK4
u2353,127,MEKK1
u2354,127,TTK
u2355,127,CK1 delta
u2356,127,IRAK4
u2357,127,HER4
u2358,127,ERK2
u2359,127,BTK
u2360,127,PAK2
u2361,128,PRK2
u2362,128,ROCK 2
u2363,128,AMPK
u2364,128,RSK1
u2365,128,MNK1
u2366,128,MSK1
u2367,128,RSK2
u2368,128,MST2
u2369,128,PHK
u2370,128,CDK2-Cyclin A
u2371,129,GSK3 beta
u2372,129,PIM1
u2373,129,BRSK2
u2374,129,PIM3
u2375,129,Aurora B
u2376,129,MNK2
u2377,129,Lck
u2378,129,EPH-A2
u2379,129,ERK8
u2380,129,CDK2-Cyclin A
u2381,129,DYRK1A
u2382,129,PRK2
u2383,129,Src
u2384,129,YES1
u2385,129,MSK1
u2386,129,IRR
u2387,129,RSK1
u2388,129,PIM2
u2389,129,JNK2
u2390,129,MNK1
u2391,130,p38 alpha MAPK
u2392,130,EPH-B3
u2393,130,Lck
u2394,130,EPH-A2
u2395,130,p38 beta MAPK
u2396,131,PKB beta
u2397,131,NEK2a
u2398,131,Aurora B
u2399,131,BTK
u2400,131,PLK1
u2401,131,CAMK1
u2402,131,S6K1
u2403,131,RSK2
u2404,131,NEK6
u2405,131,IKK beta
u2406,131,MST4
u2407,131,VEGFR1
u2408,131,HER4
u2409,131,PKC alpha
u2410,133,PKB beta
u2411,133,ERK8
u2412,133,MINK1
u2413,133,Aurora A
u2414,133,Aurora B
u2415,133,PAK2
u2416,133,GCK
u2417,133,MLK3
u2418,133,S6K1
u2419,133,CAMK1
u2420,133,VEGFR1
u2421,133,IKK epsilon
u2422,133,MLK1
u2423,133,FGF-R1
u2424,133,MST2
u2425,133,RSK2
u2426,133,ERK1
u2427,133,NUAK1
u2428,133,IKK beta
u2429,133,MST4
u2430,133,NEK2a
u2431,133,PLK1
u2432,133,IRAK4
u2433,133,PKD1
u2434,133,MAPKAP-K3
u2435,133,PKC zeta
u2436,133,NEK6
u2437,133,SYK
u2438,133,MELK
u2439,133,BRSK2
u2440,133,PIM1
u2441,133,HIPK2
u2442,133,TAK1
u2443,133,LKB1
u2444,133,PIM3
u2445,133,Src
u2446,133,MKK1
u2447,133,TrkA
u2448,133,DYRK1A
u2449,133,BTK
u2450,133,PIM2
u2451,133,TBK1
u2452,133,BRSK1
u2453,133,EPH-B3
u2454,133,AMPK
u2455,133,PRK2
u2456,133,GSK3 beta
u2457,133,DYRK3
u2458,133,HIPK3
u2459,133,CHK2
u2460,133,YES1
u2461,133,JAK2
u2462,133,MARK1
u2463,133,MEKK1
u2464,133,ERK2
u2465,133,TTK
u2466,133,MARK4
u2467,133,DYRK2
u2468,133,PAK4
u2469,133,PAK6
u2470,133,PRAK
u2471,133,IRR
u2472,133,SRPK1
u2473,133,MKK2
u2474,133,SGK1
u2475,133,PKC alpha
u2476,133,HIPK1
u2477,133,CLK2
u2478,133,CAMKK beta
u2479,133,PAK5
u2480,133,HER4
u2481,134,IKK beta
u2482,134,PIM1
u2483,134,CLK2
u2484,134,ERK8
u2485,134,DAPK1
u2486,134,DYRK1A
u2487,134,PIM3
u2488,134,VEGFR1
u2489,134,CAMK1
u2490,134,RIPK2
u2491,134,Aurora B
u2492,134,ROCK 2
