KS ID,UID,Kinase
3684,5313,LRRK2
3685,5314,LRRK2
3686,5315,LRRK2
3687,5316,LRRK2
3688,5317,LRRK2
3689,5318,LRRK2
3690,5319,LRRK2
3691,5320,LRRK2
3692,5321,LRRK2
3693,5322,LRRK2
3694,5323,LRRK2
3695,5324,LRRK2
3696,5325,LRRK2
3697,5326,LRRK2
3698,5327,LRRK2
3699,5328,LRRK2
3700,5329,LRRK2
3701,5330,LRRK2
3702,5331,LRRK2
3703,5332,LRRK2
3704,5333,LRRK2
3705,5334,LRRK2
3706,5335,LRRK2
3707,5336,LRRK2
3708,5337,LRRK2
3709,5338,LRRK2
3710,5339,LRRK2
3711,5340,LRRK2
3712,5341,LRRK2
3713,5342,LRRK2
3714,5343,LRRK2
3715,5344,LRRK2
3716,5345,LRRK2
3717,5346,LRRK2
3718,5347,LRRK2
3719,5348,CDK5
3720,5349,CK2A1
3721,5350,CK2A1
3722,5351,GSK3B
3723,5352,PLK1
3724,5353,CK1A
3725,5354,MAPKAPK2
3726,5355,GRK6
3727,5356,Akt1
3727,5357,Akt1
3728,5358,p70S6K
3729,5359,CK2A1
3730,5360,PKACA
3731,5361,GSK3B
3732,5362,CK2A1
3733,5363,CAMK2A
3734,5364,LYN
3734,5365,LYN
3735,5366,LYN
3735,5367,LYN
3736,5368,ERK1
3736,5369,ERK2
3737,5370,CTK
3738,5371,AXL
3739,5372,EGFR
3740,5373,GRK2
3741,5374,GRK2
3742,5375,GRK2
3743,5376,GRK2
3744,5377,GRK2
3745,5378,GRK2
3746,5379,GRK2
3747,5380,GRK2
3748,5381,GRK2
3749,5382,GRK2
3750,5383,GRK2
3751,5384,GRK2
3752,5385,GRK2
3753,5386,GRK2
3754,5387,GRK2
3755,5388,GRK2
3756,5389,GRK2
3757,5392,Akt1
3757,5393,Akt1
3757,5391,p70S6K
3757,5390,p90RSK
3758,5394,PLK1
3759,5395,PLK1
3759,5396,TTK
3760,5397,PLK1
3761,5398,ATM
3762,5399,TTK
3763,5400,TTK
3764,5401,TTK
3765,5402,TTK
3766,5403,TTK
3767,5404,TTK
3768,5405,TTK
3769,5406,Chk1
3770,5407,Chk1
3771,5408,mTOR
3772,5409,mTOR
3773,5410,mTOR
3774,5411,P38A
3775,5412,P38A
3776,5413,ERK2
3776,5414,MEKK1
3777,5415,ERK2
3777,5416,MEKK1
3778,5417,ERK1
3779,5418,P38A
3780,5419,PKACA
3781,5420,PKACA
3782,5421,PKACA
3783,5422,Fyn
3784,5423,Fyn
3785,5424,Fyn
3786,5425,Chk1
3787,5426,CDK1
3788,5427,CDK1
3789,5428,CDK1
3790,5429,CDK1
3791,5430,CDK1
3792,5431,CDK1
3793,5432,AurA
3794,5433,AurA
3795,5434,PLK1
3796,5435,MAPKAPK2
3797,5437,ERK2
3797,5436,P38A
3798,5439,ERK2
3798,5438,P38A
3799,5441,ERK2
3799,5440,P38A
3800,5443,ERK2
3800,5442,P38A
3801,5444,ERK2
3802,5447,ERK2
3802,5448,JNK2
3802,5446,P38A
3802,5445,P38B
3803,5449,PKACA
3804,5450,ERK1
3804,5451,ERK2
3804,5453,JNK1
3804,5452,JNK2
3805,5455,PKCA
3805,5454,ROCK1
3806,5456,PKCA
3807,5457,PKCA
3808,5458,PKCA
3809,5459,LKB1
3810,5460,PKCI
3810,5461,PKCZ
3811,5463,MARK2
3811,5462,PRKD1
3811,5464,PRKD2
3812,5465,LKB1
3813,5466,GSK3B
3814,5467,PKACA
3815,5468,PKCI
3815,5469,PKCZ
3816,5470,LKB1
3817,5471,LKB1
3818,5472,MARK3 iso3
3819,5473,MARK3 iso3
3820,5474,MARK3 iso3
3821,5475,MARK3 iso3
3822,5476,Pim1
3823,5477,Pim1
3824,5478,Pim1
3825,5479,LKB1
3826,5480,GCN2
3827,5481,GCN2
3828,5482,GCN2
3829,5483,Chk1
3830,5484,Chk1
3831,5485,Chk1
3832,5486,CK2A1
3833,5487,CK2A1
3834,5488,CK2A1
3835,5489,ERK1
3836,5490,Akt1
3836,5491,Akt1
3837,5492,AurA
3838,5493,AurA
3839,5494,PKCA
3840,5495,PKCA
3841,5496,CDK7
3842,5497,ERK1
3842,5498,ERK2
3843,5499,PRKD1
3844,5500,PKACA
3845,5502,CDK1
3845,5503,CDK2
3845,5504,CDK5
3845,5501,ERK1
3846,5506,CDK2
3846,5505,ERK1
3846,5507,ERK2
3846,5508,JNK1
3847,5509,CDK1
3847,5510,CDK2
3847,5511,JNK1
3848,5512,GSK3B
3849,5513,CDK2
3850,5514,CDK2
3850,5515,JNK1
3851,5518,CDC7
3851,5519,CDK2
3851,5517,CDK7
3851,5516,CK2A1
3852,5522,CDK2
3852,5521,CDK7
3852,5520,CK2A1
3853,5527,ATR
3853,5525,CDC7
3853,5526,CDK2
3853,5524,CDK7
3853,5523,CK2A1
3854,5530,CDC7
3854,5531,CDK2
3854,5529,CDK7
3854,5528,CK2A1
3855,5534,CDC7
3855,5535,CDK2
3855,5533,CDK7
3855,5532,CK2A1
3856,5538,CDC7
3856,5539,CDK2
3856,5537,CDK7
3856,5536,CK2A1
3857,5542,CDC7
3857,5543,CDK2
3857,5541,CDK7
3857,5540,CK2A1
3858,5544,AurA
3858,5545,CDC7
3859,5547,CDC7
3859,5546,CDK7
3860,5549,CDC7
3860,5548,CDK7
3861,5550,CDK7
3862,5552,CDC7
3862,5551,CDK7
3863,5553,CDC7
3864,5554,Chk1
3864,5555,DAPK1
3865,5556,CDK2
3866,5558,ATM
3866,5557,ATR
3867,5559,CDK2
3868,5560,CDK2
3869,5561,CDK2
3870,5562,Chk1
3871,5563,CDK1
3871,5564,CDK2
3872,5565,CDK2
3873,5566,LYN
3873,5567,LYN
3874,5568,CK2A1
3875,5569,CK2A1
3876,5570,AurA
3877,5571,AurA
3878,5572,ERK1
3878,5573,ERK2
3879,5574,CDK1
3880,5575,RIOK3
3881,5576,CK2A1
3882,5577,CK2A1
3883,5578,CK2A1
3884,5579,CK2A1
3885,5580,CK2A1
3886,5581,CK2A1
3887,5582,CK2A1
3888,5583,CK2A1
3889,5584,CK2A1
3890,5585,CK2A1
3891,5586,CK2A1
3892,5587,CK2A1
3893,5588,Chk1
3894,5589,CDK2
3895,5590,CDK2
3896,5591,CDK2
3897,5592,ATR
3898,5593,ATM
3899,5594,ATM
3900,5596,CK1D
3900,5595,CK2A1
3900,5597,PLK1
3901,5599,CK1D
3901,5598,CK2A1
3902,5600,MAPKAPK2
3903,5606,Akt1
3903,5607,Akt1
3903,5602,CK1D
3903,5605,DAPK3
3903,5601,MAPKAPK2
3903,5604,Pim1
3903,5603,PKM
3904,5608,CK1D
3904,5609,PKM
3905,5610,CK1D
3906,5612,ATM
3906,5611,CK1D
3907,5613,CK1D
3908,5614,CK1D
3909,5615,CK1D
3910,5616,CK1D
3911,5617,CK1D
3912,5618,CK1D
3913,5619,CK1D
3914,5620,CK1D
3915,5621,CK1D
3916,5622,CK1D
3917,5623,CK1D
3918,5624,CK1D
3919,5625,CK1D
3920,5626,CK1D
3921,5627,CK1D
3922,5628,Src
3923,5629,Src
3924,5630,Abl
3925,5631,Abl
3926,5632,Abl
3927,5633,ATR
3928,5634,PAK6
3929,5638,Akt1
3929,5639,Akt1
3929,5637,DAPK3
3929,5635,PAK6
3929,5636,Pim1
3930,5640,ATM
3931,5641,ATM
3932,5642,Akt1
3932,5643,Akt1
3933,5644,Chk1
3933,5645,Chk2
3934,5648,Akt1
3934,5649,Akt1
3934,5646,Chk1
3934,5647,Chk2
3935,5650,CDK1
3936,5651,Abl
3937,5652,Abl
3938,5654,CDK4
3938,5653,P38A
3939,5655,CK1A
3940,5656,ATM
3941,5657,HIPK1
3941,5658,HIPK2
3942,5659,HIPK1
3942,5660,HIPK2
3943,5661,Chk1
3944,5663,DNAPK
3944,5662,ERK1
3944,5664,ERK2
3945,5665,ERK1
3945,5666,ERK2
3946,5667,CDK2
3947,5668,CDK2
3948,5669,ATM
3949,5670,ATM
3950,5671,ATM
3951,5672,ATM
3952,5673,ATM
3953,5674,ATM
3954,5675,ATM
3955,5676,ATM
3956,5677,Lck
3957,5678,CK2A1
3958,5679,P38A
3959,5680,P38A
3960,5682,ERK5
3960,5681,P38A
3961,5684,ERK5
3961,5683,P38A
3962,5685,P38A
3963,5686,P38A
3964,5687,P38A
3965,5689,CDK5
3965,5688,P38A
3966,5690,P38A
3967,5691,ERK5
3968,5692,CDK1
3969,5693,skMLCK
3970,5694,MARK3
3971,5696,ERK5
3971,5695,P38A
3972,5697,P38A
3973,5698,P38A
3974,5699,CDK4
3975,5700,CDK4
3976,5701,CDK5
3977,5702,Src
3978,5704,ARAF
3978,5708,BRAF
3978,5707,Cot
3978,5705,PDK1
3978,5706,PLK1
3978,5703,RAF1
3979,5710,ARAF
3979,5713,BRAF
3979,5712,Cot
3979,5711,PLK1
3979,5709,RAF1
3980,5714,Chk1
3981,5716,CDK1
3981,5715,ERK1
3981,5717,ERK2
3982,5719,CDK1
3982,5721,CDK5
3982,5718,ERK1
3982,5720,ERK2
3983,5722,ERK2
3984,5723,PAK1
3985,5724,Chk1
3986,5728,BRAF
3986,5727,Cot
3986,5725,PDK1
3986,5726,PLK1
3987,5731,BRAF
3987,5730,Cot
3987,5729,PLK1
3988,5732,ERK5
3989,5733,ERK5
3990,5734,ERK5
3991,5735,ERK5
3992,5736,PAK1
3993,5737,MEKK4
3994,5738,MEKK6
3995,5739,LKB1
3995,5740,MELK
3996,5741,MELK
3997,5742,MELK
3998,5743,MELK
3999,5744,MELK
4000,5745,MELK
4001,5746,MELK
4002,5747,MELK
4003,5748,MELK
4004,5749,MELK
4005,5750,MELK
4006,5751,MELK
4007,5752,MELK
4008,5753,MELK
4009,5754,MELK
4010,5755,MELK
4011,5756,MELK
4012,5757,MELK
4013,5758,MELK
4014,5759,MELK
4015,5760,MELK
4016,5761,ATM
4017,5762,Mer
4018,5763,Mer
4019,5764,Mer
4020,5766,Akt1
4020,5767,Akt1
4020,5765,PKACA
4021,5769,PAK1
4021,5770,PAK2
4021,5768,PKACA
4022,5771,Akt1
4022,5772,Akt1
4023,5773,Akt1
4023,5774,Akt1
4024,5778,PKCA
4024,5775,PKCD
4024,5777,PKCE
4024,5776,PKG2
4025,5779,Abl
4025,5781,Met
4025,5780,Ron
4026,5782,Abl
4026,5785,Fer
4026,5784,Met
4026,5783,Ron
4027,5786,Etk
4027,5788,Met
4027,5787,Ron
4028,5790,Met
4028,5789,Ron
4029,5791,Met
4030,5792,Met
4031,5794,Akt1
4031,5795,Akt1
4031,5793,p90RSK
4032,5796,CDC7
4033,5797,JNK2 iso2
4034,5798,Chk1
4035,5799,PLK1
4036,5800,PLK1
4037,5801,PLK1
4038,5802,PLK1
4039,5803,PLK1
4040,5804,AurB
4041,5806,Akt2
4041,5805,AurB
4042,5807,Chk1
4043,5808,Chk1
4044,5809,PKCE
4045,5810,Chk1
4046,5811,AurB
4047,5812,AurB
4048,5813,Akt1
4048,5814,Akt1
4049,5815,ERK1
4049,5816,ERK2
4050,5818,GSK3A
4050,5817,GSK3B
4051,5819,GSK3B
4052,5820,GSK3B
4053,5821,GSK3B
4054,5822,p90RSK
4055,5823,ASK1
4055,5826,Cot
4055,5824,MKK3
4055,5825,MLK3
4056,5827,MKK3
4056,5828,MLK3
4057,5830,Akt1
4057,5831,Akt1
4057,5829,SGK1
4058,5832,MKK4
4058,5833,MLK3
4059,5835,ASK1
4059,5834,MKK4
4059,5836,MLK3
4060,5838,ASK1
4060,5840,Cot
4060,5839,MKK6
4060,5837,TAK1
4061,5841,TAK1
4062,5842,MKK6
4063,5843,MEKK1
4064,5844,MEKK1
4065,5845,MAPKAPK2
4065,5846,P38A
4066,5847,MAPKAPK2
4066,5848,P38A
4067,5849,ERK1
4067,5850,ERK2
4068,5851,CDK2
4069,5853,ATM
4069,5852,ATR
4070,5854,ERK1
4071,5855,ERK1
4072,5856,HPK1
4072,5857,MLK3
4073,5858,GSK3A
4074,5859,GSK3A
4075,5860,MLK3
4076,5861,Akt1
4077,5862,RIPK3
4078,5863,RIPK3
4079,5864,ATR
4080,5865,CDK2
4081,5866,CDK1
4082,5867,PLK1
4083,5868,ATM
4084,5869,ATM
4085,5870,ATR
4086,5871,Src
4087,5872,PKCG
4088,5873,PKCA
4089,5874,PKCA
4090,5875,PKCA
4091,5876,PKCA
4092,5877,PKCA
4093,5878,ERK1
4094,5880,ERK2
4094,5879,P38A
4095,5881,P38A
4096,5882,AMPKA1
4096,5883,SGK1
4097,5884,P38A
4098,5885,P38A
4099,5886,MST2
4100,5887,MST2
4101,5888,MST2
4102,5889,MST2
4103,5891,MST1
4103,5890,MST2
4104,5893,MST1
4104,5892,MST2
4105,5900,Cot
4105,5898,GRK2
4105,5901,HGK
4105,5899,LOK
4105,5896,LRRK2
4105,5895,PKACA
4105,5894,PKCT
4105,5897,ROCK1
4106,5902,CAMK2A
4107,5903,GRK2
4108,5904,PAK1
4109,5905,AurB
4110,5906,MPSK1
4111,5907,MPSK1
4112,5908,MPSK1
4113,5909,MRCKA
4114,5910,MRCKA
4115,5911,MRCKA
4116,5912,MRCKA
4117,5913,CK2A1
4117,5914,PLK1
4118,5915,CK2A1
4119,5916,CK2A1
4120,5917,CK2A1
4120,5918,PLK1
4121,5919,CK2A1
4122,5920,p70S6K
4123,5921,ATM
4124,5922,ATM
4125,5923,ATM
4126,5924,CAMK1A
4126,5925,CRIK
4126,5926,MRCKA
4126,5928,PAK1
4126,5927,ROCK1
4126,5929,smMLCK
4127,5930,CRIK
4127,5931,ROCK1
4127,5932,smMLCK
4128,5933,PKCA
4129,5934,PKCA
4130,5935,PKCA
4131,5936,CK2A1
4132,5941,AurB
4132,5939,DAPK1
4132,5943,DAPK3
4132,5938,DLK
4132,5937,ILK
4132,5940,ROCK1
4132,5942,smMLCK
4133,5948,DAPK3
4133,5945,DLK
4133,5944,ILK
4133,5946,ROCK1
4133,5947,smMLCK
4134,5949,smMLCK
4135,5950,CDK2
4136,5951,CK2A1
4137,5952,CK2A1
4138,5953,CK2A1
4139,5954,NPM-ALK
4140,5955,CK2A1
4141,5956,CK2A1
4142,5957,CK2A1
4143,5958,CK2A1
4144,5959,CK2A1
4144,5960,MSK1
4145,5961,ERK1
4145,5963,ERK2
4145,5962,P38A
4146,5964,ERK1
4146,5966,ERK2
4146,5965,P38A
4147,5967,MSK1
4148,5968,MSK1
4149,5969,MSK1
4150,5970,MSK1
4151,5971,MSK1
4152,5972,CK2A1
4153,5973,MSK2
4153,5974,P38A
4154,5975,Chk1
4155,5976,Abl
4156,5977,MST1
4157,5978,MST1
4158,5979,MST1
4159,5980,JNK1
4160,5981,Akt1
4160,5982,Akt1
4161,5983,CDK1
4162,5984,Abl
4163,5985,MST2
4164,5986,MST2
4165,5987,Akt1
4165,5988,Akt1
4166,5989,Akt1
4166,5990,Akt1
4167,5991,PKACA
4168,5992,MST3
4169,5993,PKACA
4170,5994,PKCB
4171,5995,PKCB
4172,5996,CDK2
4173,5997,CDK2
4174,5998,PLK1
4175,5999,ERK1
4175,6000,ERK2
4176,6001,IKKA
4177,6002,mTOR
4178,6003,mTOR
4179,6004,mTOR
4180,6005,mTOR
4181,6006,mTOR
4182,6008,Akt1
4182,6009,Akt1
4182,6007,p70S6K
4183,6011,Akt1
4183,6012,Akt1
4183,6010,p70S6K
4184,6013,CK1D
4185,6014,IKKA
4185,6015,IKKB
4186,6016,PKCD
4187,6017,PDGFRB
4188,6018,PDGFRB
4189,6019,Src
4190,6020,GSK3B
4191,6021,PKACA
4192,6022,PKACA
4193,6023,CK2A1
4194,6024,CK2A1
4195,6025,ERK1
4196,6026,AurA
4196,6027,AurB
4197,6028,Chk1
4198,6029,PKACA
4199,6030,PKACA
4200,6031,PKACA
4200,6032,PRKD1
4201,6033,PKACA
4202,6034,GSK3B
4203,6035,CK2A1
4204,6036,CK2A1
4205,6037,CK2A1
4206,6038,CK2A1
4207,6039,CK2A1
4208,6040,RAF1
4209,6041,Abl
4210,6042,Abl
4211,6044,ERK2
4211,6045,GSK3A
4211,6043,GSK3B
4211,6046,JNK3
4212,6049,CDK5
4212,6047,ERK2
4212,6052,JNK1
4212,6051,JNK2
4212,6053,JNK3
4212,6050,mTOR
4212,6048,PLK1
4213,6055,JNK1
4213,6054,JNK2
4213,6056,JNK3
4214,6057,Chk1
4215,6058,CK2A1
4216,6059,CK2A1
4217,6060,CK2A1
4218,6061,CK2A1
4219,6062,CK2A1
4220,6063,CK2A1
4221,6064,CK2A1
4222,6065,PKCZ
4223,6066,CK2A1
4224,6067,CK2A1
4224,6068,CK2B
4224,6069,PKCA
4225,6070,CK2A1
4226,6071,Src
4227,6072,ChaK1
4228,6073,ChaK1
4229,6074,ChaK1
4230,6075,MYO3A
4231,6076,MYO3A
4232,6077,MYO3A
4233,6078,MYO3A
4234,6079,PKACA
4235,6080,RAF1
4235,6081,ROCK1
4235,6082,ROCK2
4236,6083,PKCT
4236,6084,ROCK1
4237,6085,ROCK1
4238,6086,NuaK1
4239,6087,NuaK1
4240,6088,NuaK1
4241,6089,CDK1
4242,6090,CDK1
4242,6091,CDK2
4243,6092,PLK1
4244,6093,Akt1
4244,6094,Akt1
4245,6095,PLK1
4246,6096,PLK1
4247,6097,ILK
4248,6098,GSK3B
4249,6099,Src
4250,6100,Src
4251,6102,AurB
4251,6101,CDK1
4252,6103,FAK
4253,6104,FAK
4254,6105,PKCE
4255,6106,PKCE
4256,6107,PKCE
4257,6108,PKCE
4258,6109,PKCE
4259,6110,Akt1
4259,6111,Akt1
4260,6112,CDK2
4261,6114,ATM
4261,6113,ATR
4262,6116,ATM
4262,6115,ATR
4263,6117,ATM
4264,6118,ATM
4265,6119,CK2A1
4266,6120,CK2A1
4266,6121,PKCA
4267,6122,Src
4268,6123,ERK2
4269,6124,ERK2
4270,6125,CK2A1
4271,6126,CK2A1
4272,6127,CDK1
4273,6128,CDK1
4274,6129,CDK1
4275,6130,CK2A1
4276,6131,CDK2
4277,6132,PLK1
4278,6133,p70S6K
4279,6134,p70S6K
4280,6135,p70S6K
4281,6137,OSR1
4282,6139,OSR1
4283,6141,OSR1
4284,6142,OSR1
4285,6143,Abl
4286,6144,CDK1
4287,6145,CDK1
4288,6146,CDK1
4289,6147,CDK1
4290,6148,CDK1
4291,6149,CDK1
4292,6150,CDK1
4293,6151,Src
4294,6152,Src
4295,6154,CDC7
4295,6153,CDK1
4295,6155,CDK2
4296,6156,CDK1
4297,6157,CDK1
4298,6158,CDC7
4298,6159,CDK2
4299,6160,ERK2
4300,6161,CK2A1
4301,6162,PKACA
4301,6163,PKCA
4302,6164,Akt1
4302,6165,Akt1
4303,6166,CDK1
4303,6167,ERK2
4304,6168,CDK1
4305,6169,CDK1
4305,6170,ERK2
4306,6171,Src
4307,6172,Src
4308,6174,MST1
4308,6173,NDR1
4309,6175,NDR1
4310,6176,PKACA
4311,6177,PKACA
4312,6178,GSK3B
4313,6179,GSK3B
4314,6180,NDR2
4315,6181,MST3
4316,6182,PKACA
4316,6183,SGK1
4317,6184,PKACA
4317,6185,SGK1
4318,6186,SGK1
4319,6187,SGK1
4320,6188,SGK1
4321,6189,GSK3A
4322,6190,GSK3A
4323,6191,GSK3A
4324,6193,Akt1
4324,6194,Akt1
4324,6192,SGK1
4325,6195,SGK1
4326,6199,Akt1
4326,6200,Akt1
4326,6198,p70S6K
4326,6197,p90RSK
4326,6196,SGK1
4327,6201,SGK1
4328,6203,p70S6K
4328,6202,p90RSK
4329,6204,PKACA
4330,6205,Src
4331,6206,AurA
4332,6207,CDK1
4333,6208,PLK1
4334,6209,PLK1
4335,6210,PLK1
4336,6211,PLK1
4337,6212,NEK9
4338,6213,PKACA
4338,6214,SGK1
4339,6215,PKACA
4339,6216,SGK1
4340,6217,PKACA
4340,6218,SGK1
4341,6219,JNK1
4342,6220,JNK1
4343,6221,JNK1
4344,6222,TLK1
4345,6223,TLK1
4346,6224,TLK1
4347,6225,Chk1
4348,6226,MST2
4349,6227,MST2
4350,6228,MST2
4351,6229,MST2
4351,6230,NEK2
4352,6231,NEK2
4353,6232,NEK2
4354,6233,NEK2
4355,6234,NEK2
4356,6235,NEK2
4357,6236,NEK2
4358,6237,NEK2
4359,6238,NEK2
4360,6239,NEK3
4361,6240,NEK9
4362,6241,NEK9
4363,6242,NEK9
4364,6243,NEK9
4365,6244,Src
4366,6245,AMPKA1
4367,6246,PKACA
4368,6247,PKCA
4369,6248,PKACA
4370,6249,PKACA
4371,6250,PKACA
4372,6251,ERK1
4372,6253,JNK1
4372,6254,JNK3
4372,6252,P38A
4373,6255,IKKE
4374,6256,IKKE
4375,6257,IKKE
4376,6258,IKKE
4377,6259,DYRK1A
4378,6260,DYRK1A
4379,6261,DYRK1A
4380,6262,DYRK1A
4381,6263,JAK3
4382,6264,ROCK2
4383,6265,ERK1
4383,6266,ERK2
4383,6267,RSK2
4383,6268,RSK2
4384,6269,CDK3
4385,6270,P38A
4386,6271,P38A
4387,6273,JNK1
4387,6272,JNK2
4388,6275,JNK1
4388,6274,JNK2
4389,6276,RSK2
4389,6277,RSK2
4390,6278,RSK2
4390,6279,RSK2
4391,6280,RSK2
4391,6281,RSK2
4392,6282,RSK2
4392,6283,RSK2
4393,6284,CK1A
4394,6285,CK1A
4395,6286,CK1A
4396,6287,CK1A
4397,6288,CK1A
4398,6289,JNK2
4399,6290,JNK2
4400,6291,Abl
4401,6292,CDK5
4402,6293,CK1A
4402,6294,CK1A2
4403,6295,ATM
4404,6296,ATM
4405,6297,ATM
4406,6299,Akt1
4406,6300,Akt1
4406,6298,PKCB
4407,6301,JNK1
4408,6302,GSK3B
4409,6303,GSK3B
4410,6304,GSK3B
4411,6305,GSK3B
4412,6306,GSK3B
4413,6307,IKKA
4414,6308,IKKA
4415,6309,IKKA
4416,6310,IKKA
4417,6311,IKKA
4418,6312,Nik
4419,6313,Nik
4420,6314,Chk1
4421,6315,PKACA
4422,6316,DNAPK
4423,6317,IKKA
4423,6318,IKKB
4424,6319,IKKA
4424,6320,IKKB
4425,6321,IKKA
4425,6322,IKKB
4426,6323,CK2A1
4427,6324,CAMK4
4427,6326,CK1G1
4427,6328,IKKA
4427,6330,IKKB
4427,6327,IKKE
4427,6329,PKCA
4427,6325,TBK1
4428,6332,IKKB
4428,6331,PKACA
4429,6336,MSK1
4429,6334,MSK2
4429,6335,Pim1
4429,6333,PKACA
4430,6338,IKKB
4430,6337,PKACA
4431,6339,GSK3B
4431,6341,IKKB
4431,6340,IKKE
4432,6342,CK1A
4433,6343,IKKB
4434,6344,IKKB
4435,6345,IKKB
4435,6346,PKCZ
4436,6348,CDK5
4436,6347,ERK2
4437,6349,PKACB
4438,6350,PKCG
4439,6352,ERK2
4439,6351,P38A
4440,6354,ERK2
4440,6353,P38A
4441,6355,P38A
4442,6356,P38A
4443,6357,ERK2
4444,6358,ERK2
4445,6359,ERK2
4446,6360,ERK2
4447,6361,ERK2
4448,6364,BRAF
4448,6362,ROCK1
4448,6363,ROCK2
4449,6366,Akt1
4449,6367,Akt1
4449,6365,p90RSK
4450,6368,Akt1
4451,6369,Akt1
4451,6370,Akt1
4452,6371,RSK2
4452,6372,RSK2
4453,6373,CK2A1
4453,6374,GRK2
4454,6375,CK2A1
4454,6376,GRK2
4455,6377,CK2A1
4455,6378,GRK2
4456,6379,CK2A1
4456,6380,GRK2
4457,6381,CK2A1
4457,6382,GRK2
4458,6383,DNAPK
4459,6384,DNAPK
4460,6385,DNAPK
4461,6387,ATM
4461,6386,DNAPK
4462,6388,DNAPK
4463,6389,DNAPK
4464,6390,DNAPK
4465,6391,Akt1
4465,6392,Akt1
4466,6393,CDK1
4467,6394,CDK1
4468,6395,p90RSK
4469,6396,PKCA
4470,6397,PKCA
4471,6398,PKCA
4472,6399,PKCA
4473,6400,ARAF
4474,6401,Chk1
4475,6402,SGK1
4476,6403,CDK1
4477,6404,CDK1
4478,6406,GSK3A
4478,6405,GSK3B
4479,6408,GSK3A
4479,6407,GSK3B
4480,6409,Chk1
4481,6410,CDK1
4482,6411,LYN
4482,6412,LYN
4483,6414,OSR1
4484,6416,OSR1
4485,6418,OSR1
4486,6419,OSR1
4487,6420,OSR1
4488,6421,AMPKA1
4489,6423,OSR1
4490,6425,OSR1
4491,6427,OSR1
4492,6428,OSR1
4493,6429,OSR1
4494,6430,CK2A2
4494,6431,Pim1
4495,6432,CK2A2
4496,6433,ATM
4497,6434,ATM
4498,6435,PKCA
4499,6436,Pim1
4500,6437,Pim1
4501,6438,Pim1
4502,6439,Pim1
4503,6440,PKCA
4504,6441,CDK1
4505,6443,AurB
4505,6442,CDK1
4506,6444,PLK1
4507,6445,PLK1
4508,6446,PLK1
4509,6447,PLK1
4510,6448,AurB
4511,6449,AurB
4512,6450,PKACA
4513,6451,JNK1
4514,6452,Src
4515,6453,NEK6
4516,6455,Fyn
4516,6454,Src
4517,6456,Src
4518,6457,Src
4519,6459,Fyn
4519,6458,Src
4520,6460,Fyn
4521,6461,Fyn
4522,6462,Fyn
4523,6463,Fyn
4524,6464,Fyn
4525,6465,CAMK2A
4525,6466,DAPK1
4526,6467,NME1
4527,6468,NME1
4528,6470,CDK1
4528,6469,NME1
4529,6471,CDK1
4530,6472,CDK1
4531,6473,NME2
4532,6474,PKCA
4533,6475,Fyn
4533,6476,LYN
4533,6477,LYN
4534,6478,CK2A1
4535,6479,CK2A1
4536,6480,mTOR
4537,6481,CDK2
4538,6482,Fyn
4539,6483,MAPKAPK2
4540,6484,CDK1
4541,6485,CDK1
4542,6486,ATR
4543,6487,CK2A1
4544,6488,HIPK2
4544,6489,MEKK1
4545,6490,Fyn
4546,6491,CAMK2A
4547,6492,ERK2
4547,6493,PKCA
4547,6494,PKCB
4548,6495,PKCA
4548,6496,PKCB
4549,6497,PKCA
4550,6498,CDK5
4551,6499,PKACA
4552,6500,PKACA
4552,6501,PKCA
4553,6502,ERK1
4553,6504,ERK2
4553,6503,P38A
4554,6505,Src
4555,6506,P38A
4556,6507,PKCA
4557,6508,PKCA
4558,6509,CDK2
4559,6510,CDK2
4560,6511,CDK2
4561,6512,CDK2
4562,6513,CDK2
4563,6514,CK2A1
4564,6515,CK2A1
4565,6516,CK2A1
4566,6517,Src
4567,6518,Pyk2
4568,6519,Pyk2
4569,6520,PKCA
4570,6521,PKCA
4571,6522,CDK1
4571,6523,CDK2
4571,6524,NEK2
4572,6525,CDK1
4572,6526,CDK2
4573,6527,CDK1
4574,6528,CDK1
4575,6530,CDC7
4575,6529,CDK1
4575,6531,CDK2
4575,6532,CDK6
4575,6533,Cot
4576,6534,CDC7
4577,6536,PLK1
4577,6535,PLK2
4577,6537,PLK3
4578,6538,ATR
4579,6539,NEK2
4580,6540,PKCZ
4581,6541,GSK3B
4582,6542,GSK3B
4583,6543,PKCA
4584,6544,PKCA
4585,6545,PKCZ
4586,6546,PKCA
4587,6547,PKACA
4588,6548,Src
4589,6549,GSK3B
4590,6550,GSK3B
4591,6551,CDK5
4592,6552,CDK5
4593,6553,CDK5
4594,6554,Fyn
4595,6555,PKCD
4596,6556,CDK2
4597,6557,CDK2
4598,6558,PAK1
4599,6559,CASK
4600,6560,CASK
4601,6561,CASK
4602,6562,CDK1
4602,6563,CDK2
4603,6564,AurB
4604,6565,AurB
4605,6566,CAMK2A
4606,6567,CAMK2A
4607,6568,LRRK2
4608,6570,Fer
4608,6569,Fes
4609,6571,CDK1
4610,6572,AurB
4611,6574,LKB1
4611,6573,NDR2
4612,6575,CDK1
4613,6576,PLK1
4614,6577,PLK1
4615,6578,Akt1
4615,6579,Akt1
4616,6580,LKB1
4617,6581,CDK1
4617,6582,CDK2
4618,6583,PLK1
4619,6584,PLK1
4620,6585,AurB
4621,6586,PKACA
4622,6587,PKACA
