724,MAPKAPK2
724,PKACA
725,PKACA
726,Brk
726,SRMS
727,Brk
728,CK2A1
729,LKB1
730,CAMKK1
730,LKB1
730,BRSK1 iso2
731,BRSK1 iso2
732,PKACA
733,LKB1
734,CDK2
735,Syk
735,LYN
735,Btk
735,LYN
736,TEC
736,Abl
736,ITK
736,LYN
736,Btk
736,LYN
736,Btk
737,Akt1
738,Akt1
738,Akt1
739,CDK1
740,CDK1
741,BUB1
742,BUB1
743,BUB1
744,BUB1
745,BUB1
746,BUB1
747,BUB1
748,BUB1
749,BUB1
750,BUB1
751,BUB1
752,BUB1
753,BUB1
754,BUB1
755,BUB1
756,BUB1
757,BUB1
758,BUB1
759,BUB1
760,ATM
761,CDK1
761,TTK
762,CDK1
762,TTK
763,CDK1
763,TTK
764,PLK1
765,PLK1
766,PLK1
767,PLK1
768,TTK
769,BUB1
770,PKM
771,Chk1
772,PKCD
773,PKCD
773,ERK1
773,PKCA
774,PKCD
775,PKCD
776,BVR
777,BVR
778,INSR
779,INSR
780,INSR
781,PKCA
782,ERK1
782,ERK2
783,PKACA
784,ERK1
784,ERK2
784,HIPK2
785,Abl
785,Arg
786,GSK3B
787,CK2A1
788,GSK3B
789,CDK2
790,CDK2
791,CK2A1
792,PKCD
792,PKCB iso2
792,PKCA
792,PKCB
792,PKCG
793,PKCA
794,PKCA
795,PKCA
796,PKCA
797,PKCA
798,CDK2
799,PKACA
800,Chk1
801,CDK3
802,GSK3B
803,GSK3B
804,PKACA
805,Src
806,PRKD1
807,PKACA
808,CAMK2D
809,PKACA
809,p70S6K
810,PKACA
811,ERK1
811,ERK2
812,ERK1
813,ERK1
814,CDK2
815,PAK2
816,PAK2
817,ERK1
817,ERK2
818,CK2A1
819,CK2A1
820,CK2A1
821,CK2A1
822,ERK1
822,CDK1
823,CK2A1
824,Src
825,Src
826,ROCK2
827,GRK2
828,CK1A
829,CK2A1
830,CK2A1
831,PLK2
831,PLK3
832,PLK2
832,PLK3
833,PLK2
833,PLK3
834,PLK3
835,PLK3
836,CK2A1
837,CAMKK1
838,CAMKK1
839,CAMK2A
840,CAMK2A
841,CAMK2A
842,CAMK4
842,CAMK1A
843,CAMK2G
844,CAMK2G
845,CAMKK1
846,CAMKK1
847,CAMKK1
848,PKACA
849,PKACA
850,DAPK1
851,CAMKK2
852,Chk1
853,ERK1
853,ERK2
854,ERK1
854,ERK2
855,p90RSK
855,RSK2
855,RSK2
856,PKACA
857,PKACA
858,PKACA
859,PKACA
860,PKACA
861,PKACA
862,PKACA
863,ERK1
863,ERK2
864,CK2A1
865,MAPKAPK2
866,MAPKAPK2
867,PKCA
868,CAMK2A
869,PKCT
870,HPK1
871,HPK1
872,CK1A
873,PKCD
874,CK2A1
875,CK2A1
876,CDK1
877,SGK1
877,p90RSK
877,Akt1
877,Akt1
878,DYRK2
879,DYRK2
880,DYRK2
881,AurB
882,AurB
883,CASK
884,CASK
885,AurA
886,CK1D
887,CK1D
888,CK2A1
889,DNAPK
890,P38A
891,NuaK1
892,PAK2
893,PAK2
894,PAK2
895,ERK1
895,CDK1
895,ERK2
896,Src
896,LYN
896,LYN
897,P38A
898,PLK3
899,LYN
899,LYN
900,RSK2
900,RSK2
901,Src
902,PKACA
903,PKACA
904,PKACA
905,ERK1
905,CDK1
905,ERK2
906,Abl
907,Abl
908,PKCZ
909,Akt1
909,Akt1
910,PKCD
911,Abl
911,Arg
912,Abl
912,Arg
913,Src
913,Abl
913,Fyn
914,CK2A1
915,CK2A1
916,Src
917,CDK16
918,CDK14
919,CDK14
920,Syk
920,Lck
920,Fyn
921,Syk
921,Src
921,Lck
921,Fyn
922,Syk
922,Src
922,Lck
922,Fyn
923,LYN
923,LYN
924,PKCT
925,Src
926,ERK1
926,ERK2
927,IKKA
928,IKKA
929,Akt1
929,Akt1
930,PKG1
931,PKG1
932,CK2A1
933,PKACA
934,HIPK2
935,Akt2
935,Akt1
935,Akt1
936,CDK2
937,Chk1
938,Lck
938,EGFR
939,Lck
939,EGFR
940,Lck
940,EGFR
941,Chk1
941,CDK2
942,Chk1
943,ATM
944,ATR
945,AurB
946,CDK2
947,YSK1
948,CDK2
949,CDK1
949,ERK2
949,PLK1
950,CDK1
950,ERK2
950,PLK1
951,PLK1
951,PLK3
952,PLK1
953,PKACA
954,PKACA
