Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B,Division,Category
18S ribosomal RNA,1.879244819,-0.157651912,5.2305242739999995,1.44e-06,1.01e-05,4.593094243,NA,NA
28S ribosomal RNA,0.028915924,0.027058462000000002,0.496884669,0.620700671,0.694770784,-7.043921622999999,NA,NA
A1BG,0.16384453400000001,0.122324386,0.911330897,0.36499453,0.45219354700000003,-6.752073154,NA,NA
A1BG-AS1,0.121306573,0.151787493,0.665184903,0.50794021,0.591001121,-6.945873167999999,NA,NA
A1CF,-0.155309098,0.125447649,-1.154855274,0.251757748,0.332401005,-6.502240317999999,NA,NA
A2M,-0.469513289,-0.020911213999999997,-3.3956826189999996,0.001089991,0.0031459509999999997,-1.762874038,Matrisome-associated,ECM Regulators
A2M-AS1,0.47688642299999995,0.102561656,2.24700085,0.027533947000000003,0.051307697,-4.7064720289999995,NA,NA
A2ML1,-0.438597835,0.080568911,-2.500031087,0.014567301000000001,0.029599487999999997,-4.143542357,Matrisome-associated,ECM Regulators
A2MP1,-0.86667426,0.22574056899999997,-3.629085323,0.000512369,0.00162571,-1.052950573,NA,NA
A4GALT,-0.20680409600000002,0.049829552,-1.119398032,0.26648582600000004,0.348738606,-6.542169235,NA,NA
A4GNT,-0.26298565,0.040484676000000004,-2.312423363,0.023455487,0.044746256,-4.565897747,NA,NA
AA06,-0.635974256,0.019116458,-3.47660037,0.0008418960000000001,0.002518887,-1.520609319,NA,NA
AAAS,0.056478281,0.037221197000000004,0.36339063,0.7173191109999999,0.7776906690000001,-7.101612823,NA,NA
AACS,0.28923003,0.054374367,1.186339335,0.239173398,0.318453597,-6.465778591,NA,NA
AACSP1,-0.338923655,0.11067829300000001,-1.4946003630000002,0.139147802,0.201617326,-6.059343022,NA,NA
AADAC,2.874355393,0.372314385,7.851495819,2.0800000000000002e-11,6.24e-10,15.53270086,NA,NA
AADACL2,4.098870261,0.32689233,21.75169092,2e-34,6.36e-31,67.71759079,NA,NA
AADACP1,-0.69969051,0.18458918600000002,-2.9672538160000004,0.0040126,0.009705675,-2.973316243,NA,NA
AADAT,-0.493443739,0.052962895999999995,-2.7839158160000004,0.0067696480000000005,0.015271915,-3.452009556,NA,NA
AAED1,0.946679745,0.076467295,3.9168008839999997,0.00019408099999999997,0.000705492,-0.13282186699999998,NA,NA
AAGAB,-0.019980298,0.225149452,-0.10387501699999999,0.9175413929999999,0.9378421020000001,-7.162624513,NA,NA
AAK1,0.144391718,0.041928613999999996,0.461666188,0.6456357429999999,0.716402269,-7.06087141,NA,NA
AAMDC,-0.023239757000000003,0.035340269,-0.239961158,0.8110045909999999,0.8546586840000001,-7.13907053,NA,NA
AAMP,-0.164374804,-0.045770835999999995,-0.739397625,0.46193689200000004,0.546530014,-6.893718300000001,NA,NA
AANAT,-0.41165729799999995,-0.005764191,-3.410479697,0.001039998,0.0030193090000000004,-1.718883975,NA,NA
AAR2,0.071475711,-0.09128438,0.346550485,0.729884018,0.788245332,-7.1076237429999995,NA,NA
AARS,0.609181474,-0.025541842999999998,2.626207544,0.010431538,0.022160535,-3.8438151460000003,NA,NA
AARS2,0.734629077,0.035686759,3.5683379530000003,0.000625416,0.001938689,-1.2409725390000002,NA,NA
AASDH,1.056712765,0.140975671,4.634443032,1.4499999999999998e-05,7.48e-05,2.353806295,NA,NA
AASDHPPT,-0.352136267,-0.010866425,-3.343474215,0.001285079,0.0036164820000000003,-1.916955746,NA,NA
AASS,1.679511332,0.057292074000000005,7.372447707999999,1.71e-10,4e-09,13.45573357,NA,NA
AATBC,0.395906174,0.22025135399999998,1.146390848,0.25521996,0.33655229600000003,-6.511881537000001,NA,NA
AATF,0.41394033,-0.021890927999999997,1.830251153,0.071122043,0.114688165,-5.517285746000001,NA,NA
AATK,-0.87798893,0.024635322999999997,-4.285353111,5.27e-05,0.000228547,1.1123873579999999,NA,NA
ABAT,1.4691840669999998,0.10602997800000001,2.8373385360000003,0.005825704,0.013406478999999999,-3.315060948,NA,NA
ABCA1,-0.18117989199999998,0.056677451,-1.751586115,0.08386781,0.131742303,-5.653419371,NA,NA
ABCA11P,-0.148376777,-0.00511977,-0.710279586,0.47969853100000004,0.563745217,-6.914830137,NA,NA
ABCA12,-0.43154543799999995,0.014292413,-4.2983952830000005,5.03e-05,0.000219322,1.157729131,NA,NA
ABCA13,0.177891535,0.150538964,0.742554218,0.46003415299999995,0.544817935,-6.891379399,NA,NA
ABCA17P,-0.273316345,0.128877064,-0.869821712,0.387129082,0.47453637,-6.788921268999999,NA,NA
ABCA2,-0.318276624,0.104315361,-1.713690146,0.090650433,0.14083408,-5.717032392999999,NA,NA
ABCA3,0.525591217,0.037244314,1.896521533,0.061680572999999995,0.10174478599999999,-5.398359394,NA,NA
ABCA4,-0.56775334,0.002588648,-4.537579942,2.09e-05,0.000102354,2.003716219,NA,NA
ABCA5,2.825199301,0.261307136,10.30296341,4.3099999999999995e-16,4e-14,26.20347357,NA,NA
ABCA6,0.917476664,0.11214186300000001,4.661745142,1.31e-05,6.840000000000001e-05,2.453230632,NA,NA
ABCA7,-0.054301906,0.135296307,-0.181187458,0.856701418,0.8907337740000001,-7.151528697000001,NA,NA
ABCA8,7.797668849,0.739625365,11.51793756,2.34e-18,3.64e-16,31.36631603,NA,NA
ABCA9,1.489768543,0.261496048,5.300607917,1.09e-06,7.92e-06,4.865061626,NA,NA
ABCB1,1.7245214530000001,0.129393961,7.771470184,2.96e-11,8.54e-10,15.184649800000003,NA,NA
ABCB10,0.548277596,-0.038811381,1.330755815,0.18723705100000002,0.258695176,-6.286471739,NA,NA
ABCB11,-0.152089614,0.04693849,-1.333232962,0.186426797,0.257719911,-6.283224412999999,NA,NA
ABCB4,-0.29042596800000003,0.530222107,-1.046991893,0.298412406,0.383207471,-6.619959579,NA,NA
ABCB4///ABCB1,1.853725036,0.18069044899999998,7.178841169,3.98e-10,8.409999999999999e-09,12.62187049,NA,NA
ABCB5,-0.174493058,0.37535634799999995,-0.693847608,0.48988719700000005,0.5736856370000001,-6.926374627,NA,NA
ABCB6,-0.14752389,0.048138411,-0.994676881,0.323040999,0.40936949100000003,-6.673019922000001,NA,NA
ABCB7,1.5950440540000002,0.092549555,7.393264757000001,1.56e-10,3.7200000000000004e-09,13.54561218,NA,NA
ABCB8,0.26769306,0.09007502699999999,2.054750537,0.043330585,0.075310827,-5.098949611,NA,NA
ABCB8///ASIC3,-0.071094975,0.027695854,-0.554084287,0.581143311,0.658319,-7.0137573170000005,NA,NA
ABCB9,0.06373614799999999,0.050103725999999994,0.287234449,0.774712318,0.826201438,-7.126531002999999,NA,NA
ABCC1,0.131539315,0.021360751,0.839728725,0.403686935,0.490852388,-6.81458223,NA,NA
ABCC10,0.173060977,0.014199245,0.8451634259999999,0.40066504399999997,0.48773846600000004,-6.81001352,NA,NA
ABCC11,-0.49081597899999996,0.077851792,-3.3640512780000003,0.001204559,0.003423264,-1.856437769,NA,NA
ABCC12,-0.738648888,0.02426191,-6.845859886,1.6899999999999997e-09,2.98e-08,11.19784596,NA,NA
ABCC13,-0.417198089,0.562279356,-1.236534274,0.220057047,0.296788519,-6.405695796,NA,NA
ABCC2,-0.564402591,0.06277936099999999,-4.019473989,0.000135869,0.000516713,0.20686010100000002,NA,NA
ABCC3,0.511463167,0.282844005,1.399279381,0.165786056,0.233850561,-6.194523155,NA,NA
ABCC4,2.6624440480000002,0.637909677,5.988353537999999,6.52e-08,6.96e-07,7.613869139,NA,NA
ABCC5,-0.33753128200000004,0.021259258,-2.024830099,0.04638758,0.079837226,-5.157220883,NA,NA
ABCC6P1,-0.19277755,0.097786085,-1.344500381,0.18277463100000002,0.253427873,-6.268381107000001,NA,NA
ABCC8,-0.42393075700000005,0.03517134,-2.281154381,0.025332927999999998,0.047810683,-4.633524452,NA,NA
ABCC9,0.297999643,0.305032082,1.0743288659999999,0.286064855,0.369809014,-6.5911823179999995,NA,NA
ABCD1,-0.6945869709999999,-0.015084365,-4.642493452,1.4099999999999999e-05,7.28e-05,2.383089273,NA,NA
ABCD2,-0.156305206,0.045872852,-1.431623787,0.156339702,0.22239450300000002,-6.149598782000001,NA,NA
ABCD3,-0.512911941,0.119814768,-2.43419125,0.017265698,0.03435053,-4.294977646,NA,NA
ABCD4,-0.564461118,0.003396691,-4.098835371,0.000102779,0.000404435,0.47331082700000005,NA,NA
ABCE1,0.308222421,-0.012155073,1.084954958,0.28136161600000004,0.364962709,-6.579802182000001,NA,NA
ABCF1,-0.467142437,-0.27880747300000003,-1.480447031,0.142876175,0.206025405,-6.0799466870000005,NA,NA
ABCF2,-0.217426306,0.35819230799999996,-0.747330597,0.457163559,0.541967106,-6.887821635,NA,NA
ABCF3,-0.12103947400000001,0.040875,-0.661980241,0.509980552,0.5928208110000001,-6.9480027060000005,NA,NA
ABCG1,0.350101144,0.160213665,0.9813882190000001,0.32950644100000004,0.416198921,-6.686076135,NA,NA
ABCG2,0.820621402,0.3403268,2.012503702,0.047699828,0.081766403,-5.181004018,NA,NA
ABCG4,-0.272124472,0.049296739000000006,-1.570044049,0.120547501,0.17882942899999998,-5.946406453,NA,NA
ABCG5,-0.676118586,0.003844395,-4.998544766,3.59e-06,2.2100000000000002e-05,3.7052670930000002,NA,NA
ABCG8,-0.298833377,0.046919909,-2.058849901,0.042925575,0.07470352400000001,-5.09090635,NA,NA
ABHD1,-0.498651954,0.0030685720000000003,-3.461637524,0.000883325,0.002625868,-1.565720641,NA,NA
ABHD10,0.995681915,-0.033891892,2.5905351309999998,0.011476926,0.024057049,-3.929808424,NA,NA
ABHD11,-0.097882888,0.088336666,-0.6675063,0.506464958,0.5896860279999999,-6.9443242220000005,NA,NA
ABHD12,0.211892845,0.025297442000000003,1.181576923,0.24104736899999998,0.320526215,-6.471354638999999,NA,NA
ABHD13,0.488832978,0.048451092,1.776038961,0.079717787,0.126249657,-5.611691396,NA,NA
ABHD14A-ACY1///ACY1,-0.547231177,-0.032654899,-2.428270456,0.017529019,0.034777888,-4.308426804,NA,NA
ABHD14A///ACY1,-0.159388455,0.041046674,-0.665059954,0.5080196810000001,0.5910626379999999,-6.945956388,NA,NA
ABHD14B,-0.05562156099999999,0.083621265,-0.269280712,0.7884413490000001,0.8365542290000001,-7.131557699,NA,NA
ABHD15,0.482173917,0.060278434000000006,2.757895796,0.0072784469999999995,0.016255886,-3.517944223,NA,NA
ABHD16A,0.071968497,0.18245603300000002,0.43157449,0.667269094,0.734427686,-7.07437244,NA,NA
ABHD16B,0.10953006400000001,0.10207140099999999,0.809923898,0.42050551700000005,0.507332669,-6.839123131,NA,NA
ABHD17A,1.528326405,0.11366988900000001,5.991798296,6.42e-08,6.88e-07,7.627961281,NA,NA
ABHD17B,-0.250946128,0.033999636,-2.039499382,0.04486641,0.077597798,-5.128747535,NA,NA
ABHD17C,-1.262583911,-0.005947427,-4.200486188,7.159999999999999e-05,0.000296784,0.819409851,NA,NA
ABHD18,0.7586048759999999,0.29249078300000003,2.263161121,0.026472355,0.049623942000000004,-4.672075523999999,NA,NA
ABHD2,1.583536843,0.171965139,7.49356972,1.01e-10,2.5e-09,13.97922438,NA,NA
ABHD3,0.617909886,-0.050591835,2.173498874,0.032848631,0.059503499,-4.860186545,NA,NA
ABHD4,0.170851313,-0.004562284000000001,1.156795133,0.250969011,0.331517204,-6.5000211189999995,NA,NA
ABHD5,-0.212382722,0.177585568,-1.2222153359999999,0.225392703,0.302716909,-6.42307947,NA,NA
ABHD6,0.8408513790000001,0.096352941,4.175372278999999,7.829999999999999e-05,0.000320849,0.733407956,NA,NA
ABHD8,0.19110657600000003,0.040549672,1.0919160559999999,0.278309715,0.361571573,-6.572288252999999,NA,NA
ABI1,-0.042706960999999995,0.079593708,-0.541849654,0.589502738,0.666327908,-7.020483246,NA,NA
ABI2,1.471241276,0.14380017,7.016071623999999,8.09e-10,1.57e-08,11.92401373,NA,NA
ABI3,-0.04509347,0.00913943,-0.33968152100000004,0.735030686,0.792485049,-7.10999393,NA,NA
ABI3BP,2.378574097,0.31798204,11.50617044,2.46e-18,3.77e-16,31.31699842,Core matrisome,ECM Glycoproteins
ABL1,1.434535034,0.058080907,4.006206465,0.000142318,0.00053838,0.16264334,NA,NA
ABL2,1.059857506,-0.000641265,4.954690433000001,4.26e-06,2.57e-05,3.539672291,NA,NA
ABLIM1,1.775841692,0.089163668,3.1795085910000003,0.002133075,0.005602063000000001,-2.389205391,NA,NA
ABLIM2,-0.29062698600000003,0.15083241,-1.65695679,0.101639526,0.155001847,-5.809855781,NA,NA
ABLIM3,0.455620941,0.019274592,2.312005613,0.023479735,0.04478098,-4.566806505,NA,NA
ABO,-0.279967236,0.139662814,-1.179341365,0.24193067,0.321604536,-6.473964677000001,NA,NA
ABR,1.69050625,0.10766815699999999,6.672481616000001,3.5700000000000003e-09,5.6100000000000006e-08,10.46245607,NA,NA
ABRA,-0.18092702300000002,0.07093985400000001,-1.300172365,0.19746009899999997,0.27051546600000004,-6.326088711000001,NA,NA
ABRACL,1.885409099,-0.141025104,3.455507765,0.000900847,0.0026722359999999997,-1.584160377,NA,NA
ABT1,-0.131446855,-0.044372335,-0.7421224829999999,0.460294131,0.545038681,-6.891699876000001,NA,NA
ABTB1,-0.425704545,0.107412262,-2.5488249919999997,0.01281888,0.026472892999999997,-4.029106013,NA,NA
ABTB2,-0.186722451,0.14001649900000002,-1.107808153,0.271428599,0.35397704700000004,-6.554959605,NA,NA
ACAA1,0.705306178,-0.023625361,2.980533257,0.0038602259999999996,0.009394162,-2.937699323,NA,NA
ACAA2,0.05538946,0.17808020100000002,0.37303132299999997,0.7101606140000001,0.77135981,-7.098043767999999,NA,NA
ACACA,-0.561511706,0.0075976659999999994,-2.955268708,0.004154883,0.009996281,-3.0053534980000003,NA,NA
ACACB,2.03263213,0.16103584699999998,4.225072159,6.55e-05,0.000275316,0.903913911,NA,NA
ACAD10,-0.236384896,0.033103716,-1.8667312809999999,0.06578524,0.107510025,-5.452297219,NA,NA
ACAD8,1.348730601,0.10581495,5.001799307,3.54e-06,2.1899999999999997e-05,3.71758562,NA,NA
ACAD9,-0.134804204,-0.029218327000000002,-1.0581892640000001,0.293311559,0.377792497,-6.608259322,NA,NA
ACADL,0.956710987,0.26760637600000003,3.921212159,0.00019115099999999997,0.0006971210000000001,-0.118346633,NA,NA
ACADM,1.6598225430000002,-0.22496157,3.219863005,0.001885749,0.005039474,-2.274642959,NA,NA
ACADS,-0.067743069,0.061203691,-0.44241172100000004,0.659444289,0.727871624,-7.06961444,NA,NA
ACADSB,0.067031429,0.071310494,0.213326713,0.8316417559999999,0.8707082290000001,-7.145146522,NA,NA
ACADVL,0.720674157,-0.053144437,2.432613382,0.017335523999999998,0.034470932999999995,-4.29856453,NA,NA
ACAN,-0.41952461799999996,0.14971453199999998,-2.3525647569999997,0.021226442,0.041054292,-4.47791244,Core matrisome,Proteoglycans
ACAP1,0.279844561,0.099719526,1.3308794659999998,0.18719654300000002,0.258655291,-6.28630978,NA,NA
ACAP2,-0.958526764,0.174048865,-3.163392823,0.002240071,0.005848504,-2.4346481680000003,NA,NA
ACAP3,1.23135762,0.103164584,6.070713757,4.6200000000000003e-08,5.18e-07,7.951571545,NA,NA
ACAT1,0.16047076,0.072949523,1.011141909,0.31514790600000003,0.401174474,-6.656605666,NA,NA
ACAT2,0.6727405590000001,0.032695497000000004,2.590229223,0.011486287,0.024072128999999998,-3.930541605,NA,NA
ACBD3,-0.085605167,0.19743678899999997,-0.299336609,0.765497997,0.8187594970000001,-7.12296004,NA,NA
ACBD4,0.183369533,-0.01034058,1.1547917779999999,0.251783594,0.332415379,-6.502312896,NA,NA
ACBD5,-0.504205945,0.049744539000000004,-2.6820018830000003,0.00896876,0.019496655,-3.70735574,NA,NA
ACBD6,0.48814827200000005,0.022422077999999998,1.7611287469999999,0.08222752900000001,0.129614664,-5.63719859,NA,NA
ACCS,1.261786036,0.081027672,4.598300564,1.66e-05,8.41e-05,2.2226901359999998,NA,NA
ACD,0.346471921,0.10368051699999999,1.589116309,0.116174155,0.17327868899999999,-5.917030262999999,NA,NA
ACE,-0.404687001,0.160078818,-1.9351421869999998,0.056682902,0.09466036,-5.327278796,NA,NA
ACE2,-0.899166783,0.11212407,-4.371007729,3.86e-05,0.000174041,1.4116878380000002,NA,NA
ACER1,-0.35482284299999994,0.094502379,-2.344062057,0.02168224,0.041804864,-4.496658751,NA,NA
ACER2,0.019180854,0.044354289000000005,0.07522208,0.940235114,0.9546292590000001,-7.16520859,NA,NA
ACER3,0.34383763799999995,0.056296234,1.105390923,0.27246750399999997,0.355061014,-6.557610975,NA,NA
ACHE,-0.076308632,0.169171501,-0.42245077600000003,0.673885463,0.739988579,-7.078287092,NA,NA
ACIN1,1.0223408840000001,-0.031480569,4.575918657,1.8100000000000003e-05,9.059999999999999e-05,2.141783465,NA,NA
ACKR1,-0.22504200000000002,0.22567332699999998,-0.6988069690000001,0.486799683,0.570676643,-6.922918469,NA,NA
ACKR2,-1.118378442,0.018793442,-5.450205158999999,5.96e-07,4.71e-06,5.451042588,NA,NA
ACKR3,0.840169405,0.131583211,2.752309405,0.007392148,0.01646561,-3.5320341739999996,NA,NA
ACKR4,0.31732305,0.34068455200000003,0.953703693,0.3432487,0.430072137,-6.712726271,NA,NA
ACLY,0.243395031,0.075711683,0.9221065359999999,0.35938287399999996,0.44636112299999997,-6.742232738999999,NA,NA
ACMSD,-0.38101153600000004,-0.009762627,-3.989893618,0.000150649,0.000564802,0.10840770599999999,NA,NA
ACO1,0.047957389,0.081817555,0.23086556600000002,0.8180378640000001,0.860153285,-7.141225639,NA,NA
ACO2,-0.6684839370000001,-0.08414222,-4.142839598999999,8.79e-05,0.00035505599999999997,0.622480844,NA,NA
ACOD1,-0.821452271,-0.025097026,-5.747642176,1.7699999999999998e-07,1.65e-06,6.636560156,NA,NA
ACOT1///ACOT2,0.650175384,0.211234581,1.864472045,0.066105686,0.107946388,-5.4563560110000004,NA,NA
ACOT11,-0.639488205,0.100031135,-2.974622628,0.003927373,0.009530430999999999,-2.953567809,NA,NA
ACOT12,-0.246587356,0.023446632999999998,-2.341023444,0.021847224,0.042082799000000004,-4.503343895,NA,NA
ACOT13,0.024519647999999998,-0.056717205,0.1111979,0.911751737,0.93321213,-7.161831471,NA,NA
ACOT4,-0.70740437,-0.036460142,-3.6874116189999997,0.000422312,0.001372762,-0.870326365,NA,NA
ACOT6,-0.36669241,0.003644587,-3.8137859410000003,0.000276102,0.00095076,-0.467756144,NA,NA
ACOT7,-0.506035997,0.223485701,-1.514542291,0.134024724,0.19555636699999998,-6.0299991429999995,NA,NA
ACOT8,-1.5582325959999999,0.07493478099999999,-6.044848787,5.14e-08,5.7e-07,7.845344447,NA,NA
ACOT9,2.125415147,0.108815176,6.037798714,5.3e-08,5.85e-07,7.816417075,NA,NA
ACOX1,0.687825873,0.086810148,2.388136968,0.019410518,0.037968407999999995,-4.398850166,NA,NA
ACOX2,1.6516019309999999,0.156232951,7.721778857,3.6899999999999997e-11,1.02e-09,14.9687197,NA,NA
ACOX3,0.107356786,0.017179973,0.655182655,0.5143228670000001,0.597270364,-6.952486132000001,NA,NA
ACOXL,0.114924311,0.09906386199999999,1.051617658,0.296297908,0.38108675200000003,-6.615140718999999,NA,NA
ACP1,-0.20063679,0.011332791000000002,-1.544946245,0.126501639,0.186183132,-5.984556796000001,NA,NA
ACP2,0.454090545,-0.078275352,1.814407574,0.073550136,0.118117295,-5.545145145,NA,NA
ACP5,-0.017360913999999998,0.07153975,-0.05918323599999999,0.9529610690000001,0.964902393,-7.16629416,NA,NA
ACP6,0.036475731000000004,0.092401155,0.173803481,0.86248072,0.895234683,-7.152848235,NA,NA
ACPP,2.3509466,0.269846145,8.025145142000001,9.69e-12,3.19e-10,16.28906768,NA,NA
ACPT,-0.28908975600000003,0.055809932,-1.5261721019999999,0.131106412,0.191943312,-6.012717285,NA,NA
ACR,-0.670546219,0.003149505,-4.384973421000001,3.6700000000000004e-05,0.00016648700000000002,1.460824,NA,NA
ACRBP,-0.100949203,0.128342585,-0.579915876,0.563681839,0.642122529,-6.9990674010000005,NA,NA
ACRC,0.569157716,0.271585481,1.199747545,0.23395372399999997,0.31238346899999997,-6.449963617000001,NA,NA
ACRV1,-0.816390242,-0.030187548999999998,-5.8173185,1.33e-07,1.28e-06,6.91790351,NA,NA
ACSBG1,-0.308689604,0.015338343,-2.879231107,0.005171853,0.012076896,-3.206200393,NA,NA
ACSBG2,-1.046919098,-0.07357608,-5.882048205,1.0099999999999999e-07,1.02e-06,7.180423683,NA,NA
ACSF2,0.632144954,-0.01095268,2.176968483,0.032578927,0.059071927,-4.8530317730000005,NA,NA
ACSF3,-0.055833793,0.038912765,-0.378012636,0.7064719890000001,0.768442609,-7.0961631679999995,NA,NA
ACSL1,2.11313468,0.20737975399999997,7.068696083,6.439999999999999e-10,1.29e-08,12.1492887,NA,NA
ACSL3,1.826969586,0.115304907,4.000385091,0.000145239,0.0005472869999999999,0.143272383,NA,NA
ACSL4,-0.012047635,0.130734827,-0.06837544200000001,0.945665841,0.959213797,-7.1657036860000005,NA,NA
ACSL5,0.86824737,0.031128443999999998,2.8498304119999998,0.005623189000000001,0.012990216,-3.2827344989999996,NA,NA
ACSL6,0.035550788,0.05620896400000001,0.311585881,0.756206006,0.810674144,-7.11919598,NA,NA
ACSM1,-0.113471415,0.07780334,-0.8152974909999999,0.417442607,0.504459004,-6.834762959,NA,NA
ACSM2A,-0.561955013,0.667815458,-1.433804968,0.155717973,0.221623588,-6.146534237000001,NA,NA
ACSM2B,-0.321184823,0.087611544,-2.2424575140000003,0.027839072000000003,0.051766695,-4.71610351,NA,NA
ACSM2B///ACSM2A,-0.37781694,0.072936773,-2.682759045,0.008950261999999999,0.019465965,-3.705487568,NA,NA
ACSM3,0.10566658,0.231713294,0.36790820700000004,0.713961478,0.774806505,-7.099951976,NA,NA
ACSM5,-0.395076505,0.19382643300000002,-2.013008078,0.047645515,0.08169220599999999,-5.18003341,NA,NA
ACSS1,-0.103389261,0.197105012,-0.574651483,0.567219435,0.645551427,-7.00211499,NA,NA
ACSS2,0.563282099,-0.031491392,2.797866155,0.006510485999999999,0.014756172,-3.416451837,NA,NA
ACSS3,2.601161964,0.112446276,4.653530588,1.3500000000000001e-05,7.020000000000001e-05,2.423282152,NA,NA
ACTA1,0.287438475,0.157636226,2.006194036,0.048383772,0.082772791,-5.1931276969999995,NA,NA
ACTA2,0.39891925899999997,0.031381446,2.326030709,0.022677679,0.043490179000000004,-4.53621897,NA,NA
ACTA2-AS1,-0.343551095,0.22540900600000002,-2.001031823,0.04894956599999999,0.083631271,-5.203021149,NA,NA
ACTB,-0.360496673,0.015777005,-3.258261868,0.001675574,0.004554487,-2.164615385,NA,NA
ACTBP9,-0.441876275,-0.032889837000000005,-2.420949616,0.017859567,0.035343165,-4.325017436,NA,NA
ACTC1,-0.38136341799999995,0.092598221,-1.7537365219999999,0.083495838,0.131297221,-5.6497711520000005,NA,NA
ACTG1///ACTB,1.139427748,-0.161200636,3.940201072,0.00017901400000000002,0.000657064,-0.055913162999999995,NA,NA
ACTG1P17,-0.289893146,0.051451400999999994,-2.684905974,0.008898,0.019371261,-3.7001880089999997,NA,NA
ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A,0.7828901979999999,0.434078776,0.91560038,0.36276445700000004,0.449957521,-6.748187754,NA,NA
ACTG1P4///RNPC3///AMY2B,0.790328323,0.009941008000000001,2.93714904,0.004378877,0.010463815,-3.053593555,NA,NA
ACTG2,-0.636584265,0.87574227,-0.928270288,0.35619795,0.443322205,-6.7365530929999995,NA,NA
ACTL10,-0.44777299600000003,0.017561074,-2.4486360769999997,0.016638065,0.033256673,-4.262048642,NA,NA
ACTL6A,-0.46816346600000003,-0.22456445,-1.12065884,0.265951958,0.34816833700000005,-6.540770062999999,NA,NA
ACTL6B,-0.224649708,0.080274845,-1.593076931,0.115282106,0.17221402800000002,-5.910888268,NA,NA
ACTL7A,-0.5891851920000001,0.064682348,-3.724491828,0.000373126,0.001233815,-0.753173325,NA,NA
ACTL7B,-0.316650215,-0.0013773910000000002,-2.590409054,0.011480783,0.024062864,-3.930110607,NA,NA
ACTL8,-0.651435432,0.130396825,-2.716319218,0.00816446,0.01798577,-3.622246734,NA,NA
ACTL9,-0.292702337,0.101074306,-1.532557977,0.129525483,0.189966718,-6.003175027999999,NA,NA
ACTN1,-0.15920552699999999,0.30923073100000004,-0.460255085,0.646643587,0.717162465,-7.061524737,NA,NA
ACTN2,0.049546603,0.07948889,0.38645799,0.700234343,0.762890142,-7.092918002999999,NA,NA
ACTN3,-0.492083124,0.030016026,-3.19943994,0.002007354,0.005315864,-2.332759675,NA,NA
ACTN4,0.734945403,-0.0018916360000000001,3.275034904,0.001590843,0.004351321,-2.116245476,NA,NA
ACTR10,1.986845433,0.100714933,4.0703713089999995,0.00011364,0.000441004,0.377360384,NA,NA
ACTR1A,0.059230715,0.048633938,0.283877528,0.7772740109999999,0.8283045170000001,-7.127495476,NA,NA
ACTR1B,0.2853725,-0.041140289,1.46488256,0.147066059,0.211176406,-6.102390943,NA,NA
ACTR2,0.013581967,0.055182576,0.045669137,0.9636934140000001,0.9725342370000001,-7.167007742999999,NA,NA
ACTR3,-0.314785403,0.013317941000000002,-1.949024972,0.054972407,0.092233605,-5.301410572,NA,NA
ACTR3B,-0.7817820990000001,0.053058096,-4.626747128,1.49e-05,7.670000000000001e-05,2.325839325,NA,NA
ACTR3BP2,-0.7869107909999999,0.144795399,-3.978523944,0.00015673100000000001,0.000584546,0.07069207799999999,NA,NA
ACTR3BP2///ACTR3BP5,-0.509777059,0.08529108099999999,-2.86917626,0.00532231,0.012382687,-3.2324456280000002,NA,NA
ACTR3C,-0.404646034,-0.015165666999999999,-1.93257811,0.057003713,0.09511034,-5.332038202,NA,NA
ACTR5,-0.124432406,0.02340046,-0.861749957,0.391528375,0.478951391,-6.795891189,NA,NA
ACTR6,-0.044952933,0.041819498,-0.313273949,0.754928259,0.809655912,-7.118665452,NA,NA
ACTR8,-0.313759443,0.06540986900000001,-1.789194846,0.077556384,0.12335412,-5.589021112999999,NA,NA
ACTRT2,-1.004737633,0.020946762,-5.726859165,1.93e-07,1.76e-06,6.552896282000001,NA,NA
ACTRT3,-0.50441078,0.030078857999999997,-2.624922889,0.010467633,0.022215976000000002,-3.846929013,NA,NA
ACVR1,1.550001062,-0.0009015189999999999,3.34368836,0.0012842160000000001,0.003614968,-1.916327353,NA,NA
ACVR1B,-0.17855841,0.068920831,-1.184474649,0.239905885,0.31927583800000003,-6.467964425,NA,NA
ACVR1C,-0.317433805,0.220363638,-1.8348519909999998,0.07042963,0.11372015699999999,-5.5091540729999995,NA,NA
ACVR2A,1.740149511,0.364199476,4.230696121,6.42e-05,0.000270726,0.9232868000000001,NA,NA
ACVR2B,0.266076627,0.078128469,0.8789133029999999,0.382210932,0.469673678,-6.7809944589999995,NA,NA
ACVR2B-AS1,-0.590323529,-0.018205185,-3.196862935,0.00202321,0.005348928,-2.340072909,NA,NA
ACVRL1,-0.7526630129999999,0.21421447,-2.631742467,0.01027731,0.02188101,-3.8303845780000003,NA,NA
ACY1,-0.075805512,0.178966423,-0.48183081,0.631306878,0.703559363,-7.051318159,NA,NA
ACY3,-0.687366017,0.019476055,-4.785511423,8.18e-06,4.55e-05,2.9079394610000002,NA,NA
ACYP1,1.039916887,-0.000810385,2.429903152,0.017456051,0.034671253,-4.304720912,NA,NA
ADA,-0.129421082,0.144807254,-0.679601923,0.498815488,0.582488778,-6.936167179,NA,NA
ADAD1,-0.34657930299999995,0.10726617599999999,-2.199005348,0.030910665,0.056518215999999996,-4.807354199,NA,NA
