Gene.Name,GSM997591,GSM997592,GSM997593,GSM997594,GSM997595,GSM997596,GSM997597,GSM997598,GSM997599,GSM997600,GSM997601,GSM997602,GSM997603,GSM997604,GSM997605,GSM997606,GSM997607,GSM997608,GSM997609,GSM997610,GSM997611,GSM997612,GSM997613,GSM997614,GSM997615,GSM997616,GSM997617,GSM997618,GSM997619,GSM997620,GSM997621,GSM997622,GSM997623,GSM997624,GSM997625,GSM997626,GSM997627,GSM997628,GSM997629,GSM997630,GSM997631,GSM997632,GSM997633,GSM997634,GSM997635,GSM997636,GSM997637,GSM997638,GSM997639,GSM997640,GSM997641,GSM997642,GSM997643,GSM997644,GSM997645,GSM997646,GSM997647,GSM997648,GSM997649,GSM997650,GSM997651,GSM997652,GSM997653,GSM997654,GSM997655,GSM997656,GSM997657,GSM997658,GSM997659,GSM997660,GSM997661,GSM997662,GSM997663,GSM997664,GSM997665,GSM997666,GSM997667
CXCL8,0.11709094,0.14385605,-0.14407182,-0.017706633,-0.1286385,0.028610706,0.35615277,-0.12226534,0.99731016,0.12794065,0.14451432,0.066046715,0.0,0.13530445,0.44791746,0.07855892,-0.015936136,0.20183134,-0.08140468599999999,0.26251554,0.5215930999999999,-0.12473798,-0.09551144,0.255697,-0.3780923,-0.034950256,-0.24496555,-0.27436304,-0.49386525,0.23264527,3.113851,-0.24481678,-0.33237362,0.011030436000000001,-0.16139221,0.3555491,-0.06921673,-0.17701197,0.028146743999999998,-0.41683006,-0.39784598,-0.2431848,-0.7212622,-0.43392324,-0.36189485,-0.06431341,0.094809294,-0.06132102,0.44321585,-0.14331960000000002,0.25738310000000003,0.33230662,-0.027267694,-0.1085608,0.027058363,0.1464591,-0.055743932999999996,0.4191661,0.11002087599999999,-0.14690137,0.13783073,-0.20318937,-0.1348126,0.009155512,0.16951609,0.16977906,-0.093823195,0.17428803,0.0,-0.23653339999999998,0.032773018,0.22327447,0.3147056,-0.110607386,0.047439575,0.07501817,-0.085587025
CYR61,-0.55524254,-2.2203307,-1.3615503,-1.3435802,-1.1972113000000002,-0.9415201999999999,-0.31740522,-1.7186317,-0.115357876,0.95632505,-1.3633385,1.4631753,2.4384975,3.4137707,-0.52290106,2.4198952,2.0746346,4.518738,3.9172782999999995,3.143774,1.6491490000000002,1.5833683,2.846775,4.493025,-0.26695442,1.2914848,-0.19951916,0.013451099,0.34568787,0.9571666999999999,0.63961697,0.79380274,1.8716106,2.1027392999999996,3.3716593,1.4221077,0.82105064,3.8547182,3.3059702000000004,-0.34452772,1.2618365,0.43664503,0.6256951999999999,1.6298399,0.0,-0.13242626,-0.5742116,-0.38671494,-0.85483456,-0.22252512,-0.43937588,-0.61968327,-0.17553854,-1.1700225,-0.21054602,0.94485855,-0.029790401,-0.06120968,-0.5508003,-0.80140686,-0.18434143,0.5424099,-0.13407421,0.24803114,-1.0894146,0.56252813,-0.76641893,0.39603662,-0.56655216,-0.3055191,0.67084837,0.3033409,-0.33826447,-0.20068312,1.3097324,-0.08592844,-0.21245384
DCN,-0.046211958,1.2459341999999998,1.3816358999999998,1.2327468000000001,1.3255622,1.3849847,0.11979461,0.67598844,0.03584647,-0.11829591,1.2257187,0.030837297000000003,-0.14627457,0.3214066,0.64701486,0.37348437,0.48387074,0.41074679999999997,0.12404704,0.2649567,0.0,0.41395020000000005,0.49611115,0.7271321,-0.0026307109999999996,0.4285071,0.46260379999999995,0.98061585,0.048926592000000005,-0.1947968,-0.016238451,1.5818083,1.0547287,0.9607011999999999,0.6193383000000001,0.3665402,0.47139716,0.7198026,0.12635541,-0.18827581,-0.20370793,0.73723674,-0.22998238,-0.30409932,0.46455884,-0.25373602,-0.30990124,-0.26899290000000003,0.01710105,-0.103872776,0.059380054,-0.15115237,-0.21702147,-0.39833832,-0.18982077,-0.038723946,-0.24527001,-0.08722377,-0.18035436,-0.10485339,-0.018552303,-0.18157434,-0.24852943,-0.293674,-0.29683232,-0.1377244,-0.11699056599999999,0.10105014,-0.12912273,-0.039539099999999994,0.093225,-0.14698601,-0.19535136,-0.0632689,-0.017489672,-0.060003042,-0.1035614
EBI3,1.2771864,1.5699229,0.74869823,0.785058,0.50695324,1.0006614,0.70050573,1.37399,0.9987726,-0.07525349,2.4004512000000005,0.21501923,-0.3244257,0.29998493,1.603992,0.24210215,0.551198,0.87345695,1.2821188000000001,0.4654956,0.68973255,0.65078306,0.633234,0.39880370000000004,0.091822624,0.7815318,-0.6099081000000001,0.38066912,-0.3303218,0.00505209,0.4878111,0.1786108,0.4995017,0.7263479,0.0,0.813118,0.19644117,0.22731733,0.11606455,-0.68676805,-0.9739766,-0.68601036,-0.82593966,-0.5433059,-0.7460150999999999,-0.57831717,-0.36759663,-1.0386634,0.5334964,-0.18181801,-0.26309872,-0.6834717,-0.96462154,-0.29960012,-0.32647514,-0.48436546,-0.5902438,0.12501335,-0.5966201,-0.7328334,-0.5726156,-0.5349716999999999,-0.5959263000000001,-0.5087471,-0.7904391,-0.6081395,-0.5838795,-0.7835207,0.36817265,-0.74345636,-0.44681835,-0.34211922,-0.5937853,-0.92640877,0.76541567,-0.478127,-0.15255737
ECM1,-0.044256687,0.29217577,-0.00027,0.46977377,0.0618515,2.0543384999999996,-0.49258614,-0.091243744,1.6253376,2.1730537,0.8303294,0.9121766,-0.51795673,0.7264185000000001,0.30152940000000006,2.1973142999999995,0.32502508,1.599844,0.92023087,3.112852,0.19997072,2.6059895,2.1580562999999997,3.1190157000000003,0.518455,-0.45518684,0.24204731,-0.35901737,0.09528351,-0.5141859000000001,0.72220707,0.6122799,2.7048616,2.5893726000000004,2.5547867,0.59128666,0.3873949,0.22294569,0.8636326999999999,0.5705428000000001,-0.48524427,-0.5349984,-0.90592384,-0.5269098000000001,0.31093836,-0.41548538,-0.39879704,-0.40794992,0.26185226,-0.30452967,-0.42687607,0.21338749,-0.61469173,-0.26199770000000006,-0.117146015,-0.2611041,0.18166351,-0.23394012,-0.27119207,-0.40947008,-0.39962482,0.0,-0.02720642,-0.37334442,-0.4739294,-0.18058491,-0.030510426,0.6410431999999999,-0.5068207,-0.32625008,-0.08482551599999999,-0.03464985,0.12863398,-0.42720459999999993,-0.11772394,-0.08906269,-0.11301613
EDA,0.22995186,1.4968781,0.83231735,2.1421986,2.0397372,0.64508295,1.9587698,1.1359329,0.5975599,-0.034155846000000004,1.570755,0.4699688,-0.04443264,-0.19761753,0.8207406999999999,-0.35008717,0.4872179,-0.0836463,-0.041187286000000004,0.053059577999999996,0.5368104,1.279458,0.35315228,-0.08868122,0.29400253,0.04886484,0.10542393,0.8910655999999999,0.287107,-0.07090664,0.5351219,1.0099754,0.15499115,0.58174133,-0.030500412,0.43496466,0.17240286,-0.061367035,0.02976036,-0.21292019,-0.27667713,-0.24624062,-0.17987442,-0.3372078,-0.14318228,-0.35321379999999997,-0.036527633999999996,-0.09038353,0.58350277,-0.26163339999999996,-0.08784294,0.02959919,-0.08154106,0.24164009,0.0,0.042849064000000006,-0.01403141,0.097094536,-0.10497761,0.29519844,-0.12314749,-0.18912697,-0.045804977000000004,-0.13478947,-0.24074936,-0.24109459,-0.022797585,-0.41836262,-0.16416359,-0.20388126,-0.3915534,-0.114649296,0.29050875,-0.24356174,0.32823944,-0.52468085,0.11765289
EDIL3,0.9207616,0.8438076999999999,0.4786229,0.49382067,0.1470499,0.47015762,0.83995485,0.4291482,1.0564704,-0.30876017,0.4711585,-0.13303375,-0.043509245,0.21892834,0.44632912,0.9931450000000001,-0.27478313,0.28329325,-0.2282629,1.1867584999999998,0.0411489,-0.033180952,-0.02235365,0.17042923,-0.49376488,-0.010536671000000001,0.09157848,-0.14955306,0.29719782,0.8398528000000001,0.0072319509999999995,0.11348319,0.018930435,0.2201891,0.2960286,0.004430294,-0.35284948,-0.25090718,0.36772537,-0.24380064,-0.43462086,-0.20299959,-0.12827492,-0.0990572,-0.27335668,0.057693005,-0.22592497,0.002874851,0.9276767,-0.22117972,-0.28706694,-0.006368399,-0.12028289,-0.037471533,-0.03871298,-0.28103232,0.31089544,-0.03496623,0.0,0.09027362,-0.048385143,-0.23821282,-0.17932320000000002,-0.03488493,-0.2905171,0.14315987,0.011916399,0.018922328999999998,-0.07517433,0.004430294,-0.028877258,-0.11720729,-0.11630249,0.017989158999999998,0.111151695,-0.11308193,-0.074664116
EGF,0.1815741,0.44345975,0.5182164,0.30343032,0.36076808,0.2560866,0.15024519,-0.057792425,0.5662,0.5891948,0.8427879999999999,-0.13696146,-0.09002733,-0.041197777000000005,0.24470234,-0.26851988,-0.13526154,-0.029909134,0.041566372000000004,-0.016077518,0.45815396,0.45731759999999994,0.26842737,-0.10196137400000001,0.21126771,-0.1497271,-0.30340075,0.24531126,0.12323046,0.07036781,0.32259990000000005,0.23189998,-0.020702124,0.02914548,-0.038928986,-0.035884857,-0.21758938,0.02368164,0.34727929999999996,-0.063473225,-0.37425349999999996,-0.22651220000000002,-0.12069225,-0.35732841,-0.18756986,-0.15962672,0.004325628,0.29167747,0.5185628,-0.028570414,-0.09224677,0.15396428,-0.08650589,0.12461233,-0.06710291,0.058905362999999995,0.2654605,-0.00024300000000000002,-0.08672905,-0.17951727,0.06393242,-0.15528941,-0.077409506,-0.01698184,-0.13715124,0.0,-0.20574212,0.12659049,0.052268267,-0.18144345,1.2536995000000002,-0.29811668,-0.14046574,0.055424213,0.021174908,-0.2645092,0.047697305999999995
EGFL7,0.44994449999999997,0.9941281999999999,0.76299286,0.42325068,0.6416278,0.48828888,1.2496376,0.8852806000000001,-0.64644,0.8107724000000001,0.92707634,0.34072447,-0.03944397,0.10859823,1.0149264,1.0622148999999999,0.6768508000000001,0.6837306,0.0,0.89413166,1.2661328,0.7035918000000001,1.4378581,0.33349276,0.44848585,0.48288727,0.102797985,1.0600219,0.13648033,0.78135824,0.8212714,1.0913734,-0.33487797,0.052881718,0.27156448,0.3141923,1.0672731000000002,0.4369402,0.06048822400000001,-0.25885677,-0.34357786,-0.30969048,-0.35190392,-0.6953535,-0.39784908,-0.5462642,-0.14062881,-0.4701228,-0.021767616,-0.6701727,0.015183449,-0.5558324,-0.15409708,-0.21791601,-0.17376518,-0.40616894,-0.17925692,-0.6755991,0.06960392,-0.6253628999999999,-0.32625818,-0.5177374,-0.31753445,-0.55103207,-0.057322502000000004,-0.44506502,-0.1784687,-0.09712744,-0.32751513,-0.49756575,0.22593784,-0.3274455,-0.17578077,-0.41230154,-0.23268318,-0.42835712,-0.085868835
EGFLAM,-0.112026215,-0.46512747,0.41225958,-0.22286797,0.5904312,-0.74062586,0.47378492,0.26335192,1.7667136000000003,2.700273,-0.6825036999999999,0.9718671,0.3505683,0.7452569,-0.4896288,0.98753977,0.5707269,0.618104,0.87684965,0.054604053,-0.048649788,0.124548435,1.2219081,0.9887891,0.11858797,0.6023493000000001,0.6084275,-0.24512005,-0.12447786,0.87900305,-0.13361073,3.1524452999999997,0.7622036999999999,0.5687108000000001,2.3079389999999997,0.03344345,1.9507537,-0.34283924,0.40500736,-1.1196418,-0.51595974,-0.8376608,-0.69684696,-1.2206678,-0.90195036,-0.8127394,0.0,-0.62949944,-0.39762688,-0.7319007,0.5535488000000001,-0.63426876,0.21604347,0.40970325,0.5735631,0.285213,-0.57312536,-0.9349208000000001,-0.81714773,-0.97015715,-0.45273447,0.18279791,-1.1485796,-0.9992346999999999,0.3547778,-1.2779942,-0.37435627,0.37361288,-0.013182163,0.19886827,-0.43323708,-0.008190632,-0.8928461,0.9535508,-0.90531874,-0.77656126,-0.64689445
EGLN2,1.2236366,1.7459936000000003,0.95147705,1.4727736,0.7066059,0.42969108,0.94614506,0.42979359999999994,1.0641708,0.13394094,0.73709774,0.0,0.15839481,0.1425116,1.4926004,0.9525385000000001,0.078303576,-0.14648771,-0.13316488,0.93055725,0.46006012,0.8244667,0.19592023,0.7413496999999999,0.34925914,0.361058,-0.43054652,0.021730661000000002,-0.20458984,0.040475607000000004,0.19111967,0.0039284229999999995,0.24449778,0.3198905,0.12922072,0.30602026,0.096575975,0.33297753,0.27161312,-0.038127184,-0.12705874,-0.45497704,-0.25397968,0.114714384,-0.27722502,-0.31699085,-0.035909414,-0.2574761,0.07000613,-0.15457225,-0.33956027,-0.42025232,-0.32096028,-0.34340740000000003,-0.38776016,-0.23041153,-0.22578311,-0.11587238,-0.34481525,-0.318959,-0.31357408,-0.28429508,-0.014924765,-0.40066743,-0.23342252,-0.23721552,-0.15187097,-0.49123788,-0.11472416,-0.49205375,0.05722022,-0.28613186,-0.36427236,-0.31490374,-0.12579656,-0.38031697,0.17976093
EGLN3,-0.32781172,-0.30855465,0.32081985,-0.30517483,-0.68746185,0.04736471,0.057507515,0.0,-0.6017685,0.67840433,0.9938383,1.343677,-0.21128988,1.7076554,0.13324260000000002,-0.16043758,3.005042,0.61558723,-0.45023108,2.1684928,-0.09266138,1.2951326,1.5160642,1.0291414,-0.012717724,-0.58825684,-0.6902065,-0.378973,-0.44837046,-0.40788364,-0.14070177,-1.1367717,3.9274062999999995,3.661456,-0.6328783,2.1275215,0.69746923,-0.7895622,-0.61032915,-0.04790926,-1.2873368,-0.026298522999999997,-0.3077302,-0.24027252,-1.1889987,1.3804154,-0.30104494,0.7197838000000001,0.09967279400000001,-0.14767218,1.0457778,0.16486931,-0.77116203,1.1457973,1.7630191000000002,0.3280368,1.1259465,1.1357026000000001,-0.4659915,0.48783684,1.6228352,-0.07573128,0.27467394,0.13169718,-0.3102479,1.640902,-0.43320894,-0.10668564,-0.5212021,0.13169718,-0.28784943,1.2137518,1.3954363,2.1115188999999996,-0.3165655,0.6885967,-0.39851904
ELANE,-0.040175438,0.64272356,0.084899426,0.7728815,-0.18603992,0.28371906,-0.05507517,0.39832449999999997,0.13155508,-0.39450884,-0.03244257,0.1262598,-0.10062599,0.02085352,0.59746075,0.6938367,0.33366537,0.114329815,-0.35800695,0.5877228,-0.33750772,-0.11293936,0.6074996,-0.1372695,-0.09035873400000001,0.47561646,-0.49704838,0.1373539,0.06492567,0.08487797,0.10867214,-0.28391218,0.14009571,0.20480394,0.15340757,0.004467487,0.574563,-0.10757017,0.29468249999999996,-0.3566885,-0.010257244,-0.29265785,-0.33582399999999996,-0.28934956,-0.25913954,-0.008568286999999999,0.11376715,-0.1975379,-0.020925999,0.09955644599999999,-0.028693200000000002,0.29093647,0.31696177,-0.0760932,-0.053372382999999995,-0.043440342,-0.15162420000000001,0.022263527,0.12746,-0.015110016,0.06952,-0.14546728,0.157547,-0.07108593,0.06025076,-0.008568286999999999,-0.07758331,0.0,-0.049723625,0.018001556000000002,-0.018238544,-0.024338245,-0.13146353,-0.17364645,0.23255634,0.010154247,0.25100565
ELFN2,0.1274488,-0.08005881,-0.08654022,0.03219962,-0.35780334,-0.25255275,0.36872673,-0.17124796,0.31800246,0.44154596,-0.38589096,0.14429045,-0.39682102,0.22060537,0.97843266,0.031589746,-0.29871225,0.42344546,-0.09026551,0.5145545,-0.11706543,-0.37914252,0.6123420999999999,0.17256236,0.48430872,0.064726114,-0.16900039,-0.5743246,-0.17384648,0.44632626,-0.13965629999999998,0.001254082,0.5324075,0.45917416,0.16698408,0.29887986,-0.17450571,-0.43484783,0.31151986,-0.23268628,-0.36003040000000003,-0.47548175,-0.26826024,-0.35197449999999997,-0.5023742,-0.07445526,-0.10297775,-0.14582229,0.0,-0.02180934,0.93206644,0.018790483,0.15421176,0.0,-0.25959158,-0.14975548,0.27062702,0.6118927,-0.003788471,0.2834239,0.76731825,0.2553072,-0.13977051,0.750916,-0.02979517,-0.18711424,0.16675544,-0.015345573000000001,0.07734299,0.050399303,0.6482198,0.2116375,0.11426163,-0.035902977,-0.12048817,-0.10524464,-0.18762922
ELN,0.11486578,-0.8056941,-0.23569679999999998,-0.34750652,-0.27940798,0.36392927,-0.7697276999999999,0.4199748,0.28137684,0.76631784,1.7243705000000003,0.3710308,-0.2117672,0.78494453,1.0191197,1.1784663,0.20913696,2.4479256,1.2226486,1.5111213,0.13853979,1.1030226,-0.06250095,0.97246027,0.31916332,1.9126291000000002,-0.31196976,-0.1750021,0.36493778,0.0,-0.40104914,0.19448137,0.17202139,0.65834475,1.9240685000000002,1.3040690000000001,0.23679495,1.1191883,0.6821951999999999,-0.10389948,-0.5659108,-0.23825312,-0.030920506,-0.33088303,-0.21604586,-0.45110273,0.024515152000000002,-0.4357624,0.6332078000000001,0.15564013,0.32520294,-0.3054719,0.024240017000000003,-0.21689129,-0.26267576,-0.16724777,0.025935173,-0.08140564,-0.039094925,-0.054368973,-0.055541515,-0.06817865,-0.4939661,-0.2058549,-0.01808548,-0.33974075,0.09730148,0.33056402,0.06267834,-0.08728027,-0.35818195,-0.4967351,-0.09965277,-0.3082776,0.3742895,-0.65813875,-0.020438194
ELSPBP1,-0.24928808,0.9573107,0.62563515,0.21748972,0.48213625,0.16815805,-0.037935734,0.16106272,0.96762705,-0.18990088,0.18988562,-0.5657079,-0.09912443,0.04365349,0.6393504,-0.5598948,-0.34332943,-0.1588273,-0.23635674,-0.21625376,-0.46438122,0.18959618,-0.071808815,0.065705776,0.8392439,0.6928171999999999,0.36290503,0.28861237,0.42028522,-0.19809628,-0.41607118,-0.30204440000000005,-0.27074718,0.06664848,-0.12294197,-0.19866228,-0.2893014,-0.12748957,-0.42023158,-0.008951664,-0.8785731999999999,-0.7943895000000001,-0.32611418,-0.54067516,-0.27757406,0.3241539,-0.07991123,0.0,1.0154352,-0.013632773999999999,-0.090750694,0.23055077,0.046783924000000005,0.005147934,0.37618303,0.18784475,-0.057441235,0.21535444,-0.008951664,0.21767426,-0.0041656490000000004,0.26306820000000003,0.6444788,0.05213356,0.0,0.35548782,0.23310089,-0.17489958,0.6574397,0.095888615,-0.32817316,0.41002798,0.7721734,-0.08970594400000001,0.17912531,-0.160223,0.25966358
EMILIN1,0.06718016,-0.10726452,0.0,-0.37401772,-0.21504688,-0.6291876000000001,-0.07924366,0.45576668,2.1036314999999997,1.686871,-1.0193744,2.1825967,3.65416,2.8927646,0.7975774,2.7653842,2.1759237999999996,4.5324919999999995,2.9864583,3.5092797,2.7121557999999997,2.8703847000000002,3.8957629999999996,2.8221965,0.52234936,1.3912525,2.6719985,2.1282377,3.7015843,3.6218065999999998,2.6359258,2.9811177000000004,3.2639909,3.3143592000000006,4.1315292999999995,1.835968,2.9783835,1.4280681999999998,4.5437226,-0.06275511,0.7187638000000001,0.17046738,0.22540522,0.31669378,1.4281568999999998,-2.0610263,-1.1467881000000002,-1.7875681,-2.0502326,-1.0053272,-1.7727277,-1.1401162,-1.5481238000000002,-1.9084752,-1.7238354999999999,-1.2446332,-1.0106411,-1.6068453999999999,-1.3033233,-1.8637828999999997,-1.5470542999999999,-1.4881587,-1.9094782,-1.6595831,-2.1360407,-1.3616753000000001,-1.8227789,-0.5610013,-1.6154113,-1.5702853,1.5510868999999998,-1.3649258999999998,-0.94664574,-2.085639,-1.1118188,-1.1705937,-0.97817373
EPO,1.5646248,2.3821106,2.0847354,2.2574754,1.3143063,1.2165833000000001,2.118588,1.5018001,-0.91302395,0.57066536,1.062325,-0.06522179,0.1920886,-0.25980234,1.7002673,0.550395,0.6611905,0.52491236,-0.013315201,0.36165285,0.26874828,1.219172,0.33357286,0.37693977,0.5182829000000001,0.28862286,-0.54382706,0.48166656,-0.17423296,0.05622959,1.315186,0.13317679999999998,0.8240299000000001,0.6304736,0.18686247,0.14124918,-0.22726107,0.607934,0.006601811,0.26201199999999997,-0.24972343,-0.08135128,-0.48550129999999997,-0.33618164,-0.014077187,-0.5599754,0.13593578,-0.17964935,-0.04086876,-0.6750674,-0.40944767,-0.39655876,-0.09979105,-0.25530863,-0.7296519,-0.21400261,-0.24972343,-0.14440155,0.12189007,-0.2787118,-0.22217274,-0.37043047,-0.12602997,-0.32204056,-0.18604279,-0.26185036,-0.12150955,-0.4785638,0.07630873,-0.2500806,0.0,-0.32635403,-0.1317339,-0.4036913,0.27670717,-0.1791029,0.09987116
EPYC,-0.27448797,-0.18818069,-0.22838283,-0.34962678,0.012099981000000001,0.4235499,0.037369013,0.12686634,6.4144206,4.543153,4.205092400000001,5.451612,-0.56734896,6.2056518,-0.16889668,6.9082713,0.7416234,8.742767,7.991735,6.720432000000001,1.0053405999999998,6.9310775,3.5935339999999996,8.54686,0.22538924,6.679647,-0.0339725,-0.3686409,0.35000277,-0.586354,0.14524102,0.23019171,7.8592887000000005,7.924214999999999,8.35655,6.0121226,-0.09401059,3.5066352,7.5033946,-0.7420058,-0.7020407,-0.55683756,-0.65872216,-0.50277424,-0.5883951,-0.27895284,-0.60716796,-0.39027166,-0.042892694,0.10233331,-0.051648855,-0.34280944,-0.24832368,-0.09882522,0.70167303,2.889904,3.2824025000000003,-0.4662285,-0.35851812,-0.23428392,0.0,0.72844267,-0.23964929999999998,-0.3980651,-0.26990938,-0.5013025,-0.32869673,-0.28741193,-0.18965983,-0.4880569,0.61930656,0.31145453,3.6796540999999996,-0.3441608,-0.5127828,-0.42156530000000003,0.3309512
ESM1,-0.7034483,0.0,-0.50393057,-0.8493924,-0.6937151,-0.60587406,-0.30130625,-0.90975595,0.23889399,1.9241843,0.6590866999999999,1.2288089,0.9304638000000001,1.466692,-0.18599558,-0.31904316,2.6182065,1.614666,-0.30004096,-0.15228319,1.1943145,-0.3765416,2.6869473,1.502109,-0.614661,0.5560503000000001,-0.007380009,-1.4230607,0.14885235,0.86406565,0.9867501000000001,-0.6231734999999999,3.3756986000000007,2.5402708,0.6332145,1.92202,5.460162599999999,0.020249844,0.45261239999999997,-0.93234825,-1.1605768,-1.1595612,-1.395191,-0.8452146,-1.3684299,0.518167,0.86356497,-0.13633679999999998,-0.13265467,0.15015078,0.8026270999999999,0.3062272,-0.4724517,-0.25050926,0.03982973,0.40961790000000003,1.5760406999999999,-0.73304963,-0.08670139,-0.023635387,0.36977005,1.2509551,-0.35873246,-0.11732721,-0.6760628000000001,-0.21715975,-0.358047,1.3776069,1.0738729999999999,0.9582224,-0.6664882,-0.38873982,0.2241478,1.4110436000000002,-0.24986434,1.003242,-0.34961033
EYS,0.37294388,0.17412853,0.22759795,0.35293412,0.40784883,0.35583353,0.08343148,0.014532566,0.6923804,-0.08061647400000001,0.2178185,0.032031536,0.38913846,-0.02053976,0.68199825,-0.13149953,0.14655113,0.6995031999999999,-0.09318137,-0.15067387,0.1725223,0.5273864,0.18653369,-0.14221382,0.15616536,0.04378462,0.42125797,0.18411016,0.44611025,0.013482093999999998,0.18296647,0.098413944,0.10140371,0.27689648,0.08967018,0.05869984599999999,0.07930708,0.0,0.16087627,0.08126688,0.07625198,-0.06414986,-0.22084450000000003,-0.19086695,-0.15702486,-0.012578249,0.0,-0.06349778,-0.04596448,-0.09584808,-0.027117252,-0.16041064,-0.04681945,-0.012097597,-0.17117476,-0.012624264,-0.121412516,-0.038924693999999996,0.0,-0.027176142,-0.1754849,-0.12267876,-0.047305107,-0.02172923,-0.04305744,-0.18038893,-0.17004061,-0.12751412,0.22625351,-0.21310401,0.06480551,-0.19023943,-0.06275201,-0.08918238,-0.19823837,-0.05601096,-0.009485483000000001
F10,1.7920383999999998,1.9641971999999999,1.3158417,1.4510922,1.445446,0.85277224,1.9605126,0.9380741,0.66674566,0.34158707,0.061813354,0.7036543000000001,1.1588192,0.5478287,1.0660424,0.32606409999999997,0.72713566,0.046174525999999994,0.44496727,0.31060982,0.72392416,0.27666044,0.046174525999999994,-0.19082737,1.8529415,-0.04776144,0.46015024,2.5393242999999996,0.7573924,1.4794097,0.7080821999999999,2.8777537,0.7797556,0.28388596,1.1366329,0.47794294,0.8052616,0.6056423000000001,0.0,-0.22443008,-0.08839941,-0.27062509999999995,-0.45082570000000005,-0.5481682,0.29177379999999997,-0.5646014,-0.38013887,-0.40976238,-0.52084684,-0.48531149999999995,-0.19097233,-0.6182909000000001,-0.052529335,-0.10093975,-0.12595463,-0.34958887,-0.810802,-0.33979988,-0.287508,-0.5586869999999999,-0.41614437,-0.44272423,-0.26156378,-0.27700138,-0.39721346,-0.35303068,-0.2824893,-0.6446748000000001,-0.04833412,-0.69149303,0.11159229,-0.24051952,-0.72981143,-0.38077974,-0.6826121999999999,-0.55610275,-0.21029282
F12,0.2504015,-0.38897800000000005,0.039853096,0.26112270000000004,-0.55017996,-0.19156456,0.50549555,-0.4090519,-0.61127806,1.0218534,-0.89208746,-0.16517353,-0.6795974,-0.22957659,1.4479713,0.71088123,0.8538017,-0.76354027,-0.21580029,-0.16272306,0.19546795,0.7904291,1.2157159,-0.7446461,0.35302877,-0.15350199,-0.57089376,-0.77213335,0.6550808000000001,0.94625616,0.0,-0.63613987,-0.305799,-0.29644299999999996,0.13586903,-0.58869886,-0.68899393,-0.30006409999999994,0.0,-1.0266476,-1.145617,-0.8405833,-0.6406479,-0.8245683000000001,-0.8004326999999999,-0.27474642,0.42099762,1.1070662,0.12635803,0.91645765,0.44260073,0.82201576,1.1767678,1.0150237,0.01632595,0.2956066,0.13089800000000001,0.5404906,-0.54804564,0.7416486999999999,1.0644569,-0.09052515,1.4102526000000002,-0.22837305,-0.67606497,0.19987011,1.5061641000000001,-0.21866322,-0.05771637,-0.2965064,1.0804329,0.12851858,0.67028475,-0.21958160000000002,0.06360531,1.023088,0.8860893
F2,0.7935343,1.2387514,0.21136475,0.0989027,0.023037434,0.5567179,0.38212252,1.0121379000000001,1.7358623,0.064077854,0.07178402,0.011823654,-0.044529915,-0.004103184,1.5486736,1.0811005,0.44158077,-0.6904621,-0.314651,0.838809,-0.21267128,-0.08358955400000001,-0.36881542,0.24721241,0.12930584,0.33566713,0.23947144,0.43897295,0.38544273,-0.2600708,-0.3875022,-0.24046803,0.029358864,0.15594053,-0.09463978,-0.22978926,0.15585041,0.07563686,-0.07949352,-0.1569233,-0.62404776,-0.53075457,-0.69154453,-0.5619769,-0.09849501,-0.26392746,0.60511684,-0.18218899,0.08048582,0.016133308,-0.027592659,-0.024847984,0.02882433,-0.25160217,-0.24864769,-0.028432846,-0.094913006,0.02882433,0.69150686,-0.29155588,0.056933403,-0.35181665,0.0,0.109620094,0.26178074,-0.29946232,0.002513886,-0.21541595,-0.022350787999999996,-0.17966843,-0.04302597,0.049634933,-0.3450594,-0.19947577,-0.03942299,9.54e-07,-0.21329879999999998
F7,0.60913134,1.3827095,0.9013419,0.47187996,0.10152435,0.13479185,0.8899703000000001,0.3802929,-0.12977123,-0.31813145,0.83720684,-0.30096102,-0.02636528,-0.44984769999999996,0.3254714,0.21506262,-0.13716029999999999,-0.13646507,-0.016893387,0.41394090000000006,-0.28683805,-0.59628963,-0.16463470000000002,-0.13759232,-0.47895288,0.47575855,-0.34211540000000007,0.2019844,-0.16830873,-0.44376087,0.10704899,0.14543820000000002,-0.29674816,-0.2016344,-0.30191326,0.15496016,-0.07897091,-0.40030718,-0.20188284,-0.35431385,-0.80336666,-0.7143254,-0.96534824,-0.9029931999999999,-0.6607132,-0.15579176,0.90553236,-0.19766140000000001,1.0445852,0.0,0.27635098,0.0,0.04613638,-0.3995843,-0.077150345,0.0,0.12667799,-0.21262789,0.4912815,0.04837084,0.7297878000000001,-0.29795885,0.29774190000000006,0.090649605,0.07216501,0.10988188,0.21831846,-0.001825333,0.23091984,-0.12531662,-0.008494377,0.09134436,0.15462446,0.000998,0.8700838,-0.21367645,0.13146257
