Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
ATM,-1.110747599,0.146702953,-6.001332695,6.17E-08,4.56E-07,7.776210777
ATMIN,0.82822676,-0.008447834,2.878762603,0.005178775,0.009059086,-3.070827234
ATN1,-1.128890878,0.140921921,-4.987544563,3.75E-06,1.55E-05,3.783870183
ATOH1,-0.858650312,-0.022902363,-3.210223806,0.001942258,0.003765719,-2.167506532
ATOH7,-0.208751802,0.059239612,-0.823022289,0.413063094,0.463822888,-6.684313264
ATOH8,-0.558717571,0.140769089,-1.833468044,0.070637314,0.09549381,-5.370128744
ATOX1,1.002221424,0.149878336,3.035291307,0.00328683,0.006017728,-2.653828233
ATP10A,-0.197407074,0.335503963,-0.425787018,0.671463056,0.709524018,-6.932241674
ATP10B,-2.554179378,0.255357719,-9.404031429,2.20E-14,1.76E-12,22.36794446
ATP10D,3.028880437,0.271763354,6.503831123,7.37E-09,7.61E-08,9.854836723
ATP11A,0.086656734,0.097372721,0.441690688,0.65996373,0.69910159,-6.925324706
ATP11A-AS1,-0.629342471,0.088628232,-3.575324063,0.000611302,0.001344792,-1.087312616
ATP11B,0.141075081,0.131204734,0.52344229,0.602185187,0.646339035,-6.885790039
ATP11C,-0.321429521,0.136195852,-1.236511759,0.220065363,0.264843611,-6.262434831
ATP12A,-0.860727547,-0.070550157,-4.286547147,5.25E-05,0.000153644,1.243161284
ATP13A1,1.299672411,-0.065986642,4.302978895,4.95E-05,0.000145874,1.300171048
ATP13A2,0.374447694,-0.022876466,1.631089271,0.106997274,0.13879664,-5.709046338
ATP13A3,0.027139013,-0.030937802,0.143692448,0.88612259,0.903014069,-7.012878411
ATP13A4,0.106969496,0.086155414,0.63680766,0.52615827,0.574477345,-6.819975063
ATP13A4-AS1,-0.183193832,0.00202863,-2.141783369,0.035405662,0.051213984,-4.784860578
ATP13A5,-0.263226194,0.126793984,-1.374544998,0.173300731,0.214046776,-6.085288266
ATP1A1,-0.478717464,0.011294838,-2.610800869,0.010871956,0.017686927,-3.743022235
ATP1A1-AS1,-0.852008321,0.024200112,-4.925714846,4.76E-06,1.90E-05,3.551481501
ATP1A2,-2.084144331,0.338180356,-4.62909716,1.48E-05,5.09E-05,2.457987439
ATP1A4,-0.487345548,0.020670722,-3.349692377,0.001260228,0.002565605,-1.765000552
ATP1B1,2.377876811,0.029545107,3.574331343,0.000613289,0.001348362,-1.090363761
ATP1B2,-1.265294137,0.082591261,-5.88972581,9.83E-08,6.78E-07,7.322170141
ATP1B3,-0.886968975,0.146628999,-4.919254649,4.89E-06,1.95E-05,3.527285973
ATP1B4,-2.217586015,0.263869217,-9.659389318,7.16E-15,6.71E-13,23.47384103
ATP23,-0.698347534,0.019919927,-4.262387057,5.73E-05,0.000165796,1.159579258
ATP2A1,-1.137123369,0.103008029,-6.637316108,4.16E-09,4.74E-08,10.41519884
ATP2A1-AS1,-0.508595366,0.057408484,-2.012364621,0.047714814,0.066991274,-5.040479571
ATP2A2,3.265837818,0.079519666,7.376994453,1.68E-10,3.25E-09,13.56650148
ATP2A3,-1.959011121,0.196636179,-8.85663382,2.46E-13,1.33E-11,19.98900365
ATP2B1,3.604081595,0.087366505,8.307429857,2.78E-12,1.04E-10,17.59788867
ATP2B2,0.454453228,0.100166988,1.040208359,0.301531791,0.350143078,-6.483257756
ATP2B3,-1.667150601,0.214481636,-5.666495098,2.47E-07,1.49E-06,6.423654327
ATP2B4,-0.492699104,0.024948874,-2.574927471,0.011963435,0.019266524,-3.828885906
ATP2C1,1.773314709,0.09297045,4.06401744,0.000116211,0.000310039,0.484462165
ATP2C2,-1.446115888,0.136570489,-7.063904171,6.57E-10,1.01E-08,12.22434049
ATP4A,-0.919376082,-0.013589195,-4.894663357,5.37E-06,2.11E-05,3.435333079
ATP4B,-0.830259522,0.081395144,-4.272102128,5.53E-05,0.000160705,1.193154
ATP5A1,-0.498351377,0.029772758,-3.024677596,0.003391383,0.006191252,-2.682653549
ATP5B,3.633359843,-0.437171771,7.604287222,6.18E-11,1.41E-09,14.5466109
ATP5C1,3.032941693,0.148666086,9.969218906,1.84E-15,2.19E-13,24.81089464
ATP5D,1.193171098,0.026830636,2.680155197,0.009014021,0.014903315,-3.574220159
ATP5E,0.281193706,0.077958976,1.632152239,0.1067727,0.138551592,-5.707362192
ATP5F1,-0.844588255,-0.060196651,-5.24710398,1.35E-06,6.36E-06,4.774871452
ATP5G1,0.2900627,0.031931061,0.882173154,0.380457053,0.431135508,-6.6341004
ATP5G2,-1.02699003,-0.016067524,-6.168340128,3.06E-08,2.53E-07,8.461131462
ATP5G2P1,0.59470056,0.072554114,3.088801358,0.002803834,0.005225091,-2.507303927
ATP5G3,0.608688615,-0.004511052,1.964668737,0.053097727,0.073747396,-5.13108085
ATP5H,-0.081722319,-0.029661909,-0.458092631,0.648189348,0.688203712,-6.917926754
ATP5I,-0.209295126,-0.017688756,-0.508429844,0.612620493,0.656050119,-6.893548766
ATP5J,2.435854003,-0.308348402,5.442584021,6.15E-07,3.23E-06,5.536545409
ATP5J2,-0.316650713,0.026201757,-1.609310695,0.111683039,0.144209937,-5.7433266
ATP5J2-PTCD1///PTCD1,-3.839347238,0.481038583,-7.626413343,5.61E-11,1.30E-09,14.64223367
ATP5L,1.467981629,-0.001732455,3.155960936,0.002291084,0.004358748,-2.320601936
ATP5O,-0.30023356,0.034458407,-1.411737089,0.162097125,0.201794541,-6.034506684
ATP5S,2.228955352,0.17122424,5.085536435,2.55E-06,1.11E-05,4.155137402
ATP5SL,-0.145168553,0.03402296,-0.984218362,0.328122352,0.377743591,-6.539466354
ATP6,0.586974519,0.009205387,2.329154644,0.022502371,0.034001198,-4.389953693
ATP6AP1,1.823352815,-0.167199642,4.98243459,3.82E-06,1.57E-05,3.764608637
ATP6AP1L,0.430295757,0.137746647,1.579995411,0.118249491,0.151745318,-5.788790022
ATP6AP2,-0.633054654,0.007234728,-3.68674599,0.000423249,0.00097059,-0.741070421
ATP6V0A1,-0.842107647,0.072730362,-4.247061505,6.05E-05,0.00017384,1.106710106
ATP6V0A2,-0.733773254,0.118861081,-3.377259248,0.001155404,0.002374387,-1.683934916
ATP6V0A4,-0.789179646,0.030609095,-4.565350481,1.88E-05,6.27E-05,2.227848369
ATP6V0B,2.522925136,-0.252670145,6.12970842,3.60E-08,2.91E-07,8.302136179
ATP6V0C,1.568349419,-0.088066509,6.185447809,2.85E-08,2.39E-07,8.531645323
ATP6V0D1,1.655276271,0.012318079,5.295269556,1.11E-06,5.39E-06,4.961375551
ATP6V0D2,-0.605834197,0.051203462,-3.980444793,0.000155687,0.000402037,0.206185101
ATP6V0E1,0.615974836,0.13453957,1.580894665,0.118043569,0.151515618,-5.787407043
ATP6V0E2,0.880494892,-0.095633686,2.186009162,0.031885232,0.046597945,-4.694271223
ATP6V0E2-AS1,-0.343134273,0.00955307,-1.875644124,0.064533765,0.087991949,-5.294922885
ATP6V1A,0.223085362,-0.006993636,1.193804387,0.236257087,0.281993271,-6.313603421
ATP6V1B1,-0.147464766,0.084631581,-0.402644304,0.688337069,0.724769618,-6.941856142
ATP6V1B2,3.0721847,0.09702117,9.276419141,3.85E-14,2.81E-12,21.81420109
ATP6V1C1,-0.65416513,0.137595353,-3.348552468,0.001264749,0.00257339,-1.768342084
ATP6V1C2,0.829789584,0.10902727,4.466214268,2.72E-05,8.65E-05,1.873562191
ATP6V1D,4.025350196,0.140425746,8.335802536,2.46E-12,9.46E-11,17.72137025
ATP6V1E1,1.121530713,-0.033147843,3.218713904,0.001892404,0.003677403,-2.143373171
ATP6V1E2,0.817232875,-0.054001605,2.963277385,0.004059299,0.007285492,-2.84784778
ATP6V1G1,0.836665665,-0.088929986,3.298433903,0.001479342,0.00296013,-1.914422859
ATP6V1G2,-0.567610016,-0.003665154,-3.658842038,0.000464358,0.001051727,-0.828480196
ATP6V1G2-DDX39B///SNORD84///DDX39B,1.179730315,0.17255154,3.303648573,0.001455514,0.002917724,-1.899300222
ATP6V1G3,-0.833713714,0.063661454,-5.467080736,5.57E-07,2.96E-06,5.632861297
ATP6V1H,-0.358328058,0.009647409,-2.794560666,0.006571058,0.011206099,-3.287819839
ATP7A,1.830787482,0.144914642,3.98202156,0.000154836,0.000400024,0.211400619
ATP7B,4.074065466,0.21898929,14.50703438,1.26E-23,1.55E-20,43.30222619
ATP8A1,2.415368728,0.319287409,4.721783797,1.04E-05,3.76E-05,2.795754742
ATP8A2,-1.822797651,0.18579519,-6.139686242,3.45E-08,2.80E-07,8.343170036
ATP8B1,-3.222317808,0.209863179,-6.970572027,9.86E-10,1.42E-08,11.82638674
ATP8B2,-0.507441083,0.035523018,-2.278299146,0.025510797,0.038078552,-4.499997282
ATP8B3,-0.412389218,0.033968161,-2.910502154,0.004728617,0.008347982,-2.987690564
ATP8B4,-0.144885562,0.196195905,-0.5726553,0.56856367,0.614735954,-6.85878507
ATP8B5P,-0.530461356,0.051604319,-4.45283469,2.86E-05,9.02E-05,1.82609146
ATP9A,-2.568752782,0.283109993,-9.388119952,2.36E-14,1.86E-12,22.29893615
ATP9B,2.575263199,0.118097736,5.908609649,9.09E-08,6.34E-07,7.398777121
ATPAF1,2.752594058,0.10996206,7.486832633,1.04E-10,2.17E-09,14.03961202
ATPAF2,-0.349313292,0.028222356,-1.495890794,0.138811703,0.175546916,-5.914868858
ATPIF1,1.70008435,0.008855279,5.86583878,1.09E-07,7.39E-07,7.225395778
ATR,0.270174285,-0.003132352,2.41637703,0.018068841,0.02794069,-4.196337477
ATRAID,2.135770372,-0.259246135,4.263671414,5.70E-05,0.000165158,1.164015248
ATRIP///TREX1,0.158189101,0.071280732,0.766864993,0.445530787,0.496073539,-6.728816687
ATRN,0.824375637,0.076489365,3.615080573,0.000536564,0.001194808,-0.964627378
ATRNL1,1.53982592,0.537761774,2.447034513,0.016706632,0.026022576,-4.126834732
ATRX,-0.201873972,0.02860992,-1.08623841,0.280797187,0.328815045,-6.434786075
ATXN1,1.431581744,0.250814451,3.21930308,0.001888989,0.003671222,-2.141696625
ATXN10,1.115970496,0.039816244,4.690599528,1.17E-05,4.16E-05,2.681703317
ATXN1L,1.460614828,-0.018732556,5.230105121,1.44E-06,6.74E-06,4.709237665
ATXN2,1.621568931,0.030417604,6.244450105,2.22E-08,1.93E-07,8.775319854
ATXN2L,-0.437180013,0.117847441,-2.494706143,0.014770538,0.02329426,-4.01727773
ATXN3,0.517145116,0.069222229,2.397886739,0.018937594,0.029097272,-4.237893433
ATXN3L,-0.599036876,0.009358621,-4.30080468,4.99E-05,0.000146835,1.292620046
ATXN7,-0.257462615,0.071194275,-1.44946817,0.151309361,0.189668038,-5.981675948
ATXN7L1,-1.339049254,0.164436117,-6.538939744,6.34E-09,6.72E-08,10.00192292
ATXN7L2,-0.125678718,0.044111795,-0.632452688,0.52898399,0.577193874,-6.822738621
ATXN7L3,-0.453850925,0.035415267,-2.685887033,0.008874211,0.014701696,-3.560105454
ATXN7L3B,0.827724081,0.018292767,2.868089821,0.005338806,0.009305326,-3.098618669
ATXN8OS,-0.551138266,0.004223582,-3.508421303,0.000759821,0.001636203,-1.291585155
AUH,2.968791794,0.058312719,6.520354386,6.86E-09,7.20E-08,9.92403315
AUNIP,-0.243224301,0.211500903,-0.970783804,0.334726811,0.384649349,-6.552502719
AUP1,3.017785127,-0.225960427,8.95968963,1.56E-13,9.11E-12,20.43747788
AURKA,0.307621935,0.219752423,0.710464421,0.479584598,0.529269895,-6.770395643
AURKAIP1,-1.493325389,0.194714686,-6.821473069,1.88E-09,2.45E-08,11.19302094
AURKB,-1.179737826,0.02930442,-5.914728453,8.86E-08,6.21E-07,7.423618768
AURKC,-0.307302361,-0.02538282,-1.641504041,0.104813309,0.136281833,-5.69250132
AUTS2,-2.87420803,0.445334844,-5.147038382,2.00E-06,8.95E-06,4.389953921
AVEN,1.804252994,0.150553085,3.835714282,0.000256258,0.000622942,-0.266718664
AVIL,-1.955680544,0.296812936,-5.972896616,6.95E-08,5.05E-07,7.660237532
AVL9,-0.335941885,0.099369418,-2.29379779,0.024558386,0.036790392,-4.466684268
AVP,-1.048092069,0.143596179,-5.754945573,1.72E-07,1.10E-06,6.778071606
AVPI1,0.04458777,0.030849302,0.159115616,0.873998683,0.892063972,-7.01053176
AVPR1A,-1.40188291,0.599260953,-1.765382341,0.081504974,0.108599989,-5.48822609
AVPR1B,-0.511359908,-0.00375508,-3.012080215,0.003519481,0.006399869,-2.716763464
AVPR2,-1.184939776,0.087522742,-5.768821125,1.62E-07,1.04E-06,6.833864789
AWAT1,-0.838541648,0.005223697,-7.374258301,1.70E-10,3.29E-09,13.55472944
AXDND1,-0.357252459,0.054306436,-3.077290402,0.002901787,0.005386356,-2.53899208
AXIN1,0.559981813,-0.07670756,2.483129453,0.015221201,0.023940424,-4.04404794
AXIN2,-1.209216144,0.217930164,-4.923893724,4.80E-06,1.92E-05,3.54465916
AXL,1.702202598,0.269160462,2.869637388,0.005315322,0.009268758,-3.094594015
AZGP1,-0.783279719,0.06579131,-4.133338718,9.09E-05,0.00025009,0.718089027
AZGP1P1,-0.514033076,0.004065104,-3.324525317,0.001363685,0.002751516,-1.838578781
AZGP1P1///AZGP1,-0.815632499,0.078154644,-4.05414256,0.000120318,0.000319691,0.451387057
AZI2,-0.50977317,0.266028137,-1.643595636,0.104379085,0.135773754,-5.689166763
AZIN1,0.031132628,0.034095244,0.119375283,0.905292147,0.919737417,-7.016092958
AZIN2,-0.769318167,0.095896613,-3.410969782,0.001038379,0.002160876,-1.584137916
AZU1,-0.796852026,0.061191206,-5.144471594,2.02E-06,9.03E-06,4.380126659
B2M,0.204322304,0.19277727,0.699694275,0.486248412,0.535799165,-6.777979378
B3GALNT1,0.609438848,0.036603204,2.180225336,0.032327523,0.04717916,-4.706211318
B3GALNT2,-0.629037502,0.061163695,-3.034925825,0.00329038,0.006022696,-2.654822145
B3GALT1,-0.67705836,0.045847871,-3.993561505,0.000148736,0.000385791,0.249612595
B3GALT2,1.444813675,0.411488491,3.778700147,0.000310937,0.000739045,-0.449781173
B3GALT4,0.167818286,0.077332038,0.702426868,0.484552856,0.534116226,-6.776066063
B3GALT5,-0.210732883,0.112619105,-0.800854956,0.42570517,0.476265965,-6.702249684
B3GALT5-AS1,-0.926740084,0.028912969,-5.672319835,2.41E-07,1.46E-06,6.446926857
B3GALT6,-0.890308045,0.182222509,-4.910321765,5.06E-06,2.00E-05,3.493856288
B3GAT1,-0.589258754,0.07007207,-2.682921569,0.008946296,0.014802356,-3.567411049
B3GAT2,-2.773990963,0.519659306,-7.687227021,4.29E-11,1.04E-09,14.90522548
B3GAT3,-0.142175181,0.057626333,-0.681422974,0.497669273,0.546378899,-6.790583395
B3GLCT,1.147893363,0.250805205,3.095282634,0.002750045,0.005137779,-2.48942145
B3GNT2,0.386112767,0.143173167,2.105359016,0.038554439,0.055275708,-4.858237819
B3GNT3,-1.463472816,0.051679533,-5.732211573,1.89E-07,1.18E-06,6.686771629
B3GNT4,-0.559731178,-0.032814941,-2.930158177,0.004468242,0.007943105,-2.935839983
B3GNT5,-0.611689122,0.079216703,-1.101062985,0.274334538,0.322232148,-6.418742011
B3GNT6,-0.663093326,0.091620737,-3.770543556,0.000319617,0.000756761,-0.47581817
B3GNT7,3.004242214,0.188542862,6.409999896,1.10E-08,1.07E-07,9.462828649
B3GNT8,-0.880395142,0.069656476,-5.321417153,1.00E-06,4.92E-06,5.062948795
B3GNT9,-0.077402434,0.012040864,-0.280176879,0.780100869,0.808366975,-6.983820126
B3GNTL1,-0.781606043,0.034027141,-4.401984598,3.45E-05,0.000106164,1.646436714
B4GALNT1,-1.080541375,0.030988936,-5.016037881,3.35E-06,1.41E-05,3.891454373
B4GALNT2,-0.806094918,-0.015479532,-4.757713453,9.09E-06,3.34E-05,2.927669194
B4GALNT3,-0.798952736,0.065892466,-4.48328782,2.55E-05,8.19E-05,1.934259194
B4GALNT4,-0.468626925,0.058780181,-2.965855165,0.004028969,0.007233393,-2.840966173
B4GALT1,0.017938689,0.105434698,0.086593568,0.931221677,0.941603426,-7.019486164
B4GALT2,-0.56333492,0.048147711,-2.118735898,0.037370913,0.05372947,-4.831419747
B4GALT3,-0.563239797,0.059167588,-3.871880332,0.000226477,0.000558737,-0.149639171
B4GALT4,2.15890176,0.18476007,5.810814426,1.36E-07,8.95E-07,7.003032375
B4GALT5,0.793100357,-0.041343016,1.781282487,0.078850407,0.105385234,-5.461014032
B4GALT6,1.346842266,0.193850817,2.739362084,0.00766194,0.012872824,-3.427227273
B4GALT7,-0.028101045,0.208889227,-0.102093397,0.918950673,0.931399513,-7.018016369
B4GAT1,-1.027825089,0.14507348,-5.556691296,3.87E-07,2.17E-06,5.986760003
B9D1,-0.133807123,0.120282342,-0.537607144,0.592414621,0.636990482,-6.878263877
B9D2,-0.224377052,0.000582626,-1.301300862,0.19707562,0.239930822,-6.181516953
BAALC,-0.508047273,0.134033758,-1.530836497,0.12995017,0.165293983,-5.863269416
BAALC-AS2,-0.96109574,0.062445348,-5.350423911,8.91E-07,4.45E-06,5.175893147
BAAT,-1.068617376,0.070791933,-6.21865658,2.48E-08,2.11E-07,8.668703901
BABAM1,1.765633379,-0.197410535,4.732722738,1.00E-05,3.63E-05,2.835859437
BACE1,0.797137463,0.068211161,2.955218135,0.004155493,0.007436111,-2.869332078
BACE2,0.219764579,0.156626638,0.525687664,0.600631451,0.644920583,-6.884610316
BACH1,2.048429942,0.124650192,3.826299192,0.000264605,0.000641059,-0.29707667
BACH2,1.66507341,0.183637756,5.687208125,2.27E-07,1.38E-06,6.506455851
BAD,-0.930989925,0.146729725,-4.4351424,3.05E-05,9.55E-05,1.763446882
BAG1,0.770639164,0.231441379,2.002369108,0.048802455,0.06838437,-5.059628638
BAG2,1.30661269,0.313057864,2.55190299,0.012715212,0.020351849,-3.88347042
BAG3,2.054835742,0.077836341,4.107569056,9.97E-05,0.000271101,0.63094711
BAG4,0.089525243,0.005282002,0.50544676,0.614703736,0.658090755,-6.895063781
BAG5,0.651563909,0.138731991,1.717877285,0.089879568,0.118643123,-5.568187115
BAG6,-1.567813104,0.154015646,-7.012738393,8.21E-10,1.21E-08,12.00604304
BAGE,-0.562772515,0.147253599,-1.790931142,0.077274795,0.103509748,-5.444391632
BAGE2///BAGE3///BAGE5///KMT2C,-0.528560521,0.006796976,-3.920397492,0.000191689,0.0004825,0.008574173
BAGE2///BAGE4,-0.696248809,0.407628321,-1.673779462,0.098273561,0.128538277,-5.640606154
BAHCC1,-0.743485951,0.082035167,-4.798195212,7.79E-06,2.91E-05,3.076938881
BAHD1,0.01743458,-0.033679702,0.083343617,0.933796835,0.943843666,-7.019763728
BAIAP2,-0.897027977,0.111045269,-3.646978255,0.000482963,0.001089203,-0.865503291
BAIAP2-AS1,0.959517212,0.0752139,2.088901374,0.04005499,0.057165185,-4.891024902
BAIAP2L1,-0.379146595,0.153988086,-1.367562017,0.175468576,0.216363533,-6.094679004
BAIAP2L2,-1.439952643,0.086438945,-6.581801101,5.28E-09,5.77E-08,10.18178041
BAIAP3,-1.154971037,0.094497049,-4.468973055,2.69E-05,8.57E-05,1.883360663
BAK1,-0.068347556,0.000401383,-0.273261203,0.785391554,0.813166793,-6.985741905
BAMBI,2.02974282,0.324315391,3.399497879,0.001076888,0.002230152,-1.618181195
BANCR,-2.658759047,0.152711275,-9.857815462,3.00E-15,3.27E-13,24.33080571
BANF1,2.586354735,-0.075255338,7.960149647,1.29E-11,3.76E-10,16.08817332
BANF2,-0.479496451,-0.007059581,-2.94774627,0.004246556,0.007574468,-2.889209087
BANK1,1.710826657,0.080650005,4.255149328,5.88E-05,0.00016961,1.134596449
BANP,0.34938122,0.064753389,1.029577644,0.306464682,0.355346381,-6.494162598
BAP1,0.661808374,-0.017381601,2.636073809,0.010158066,0.016620454,-3.681936043
BARD1,0.201246017,0.018870667,0.918819491,0.361088788,0.411537876,-6.601279701
BARHL1,-0.560465663,-0.018697572,-3.044031842,0.003202985,0.005882717,-2.630030889
BARX1,-1.055188899,0.200797553,-4.653579697,1.35E-05,4.70E-05,2.546847608
BARX1-AS1,-0.704028013,-0.026228081,-4.959106331,4.19E-06,1.70E-05,3.676801669
BARX2,-0.900346793,-0.048303685,-4.526447523,2.17E-05,7.12E-05,2.088288393
BASP1,-1.13718078,0.08908882,-4.988412508,3.73E-06,1.54E-05,3.787142805
BATF,-0.397395289,-0.005519797,-1.445538212,0.152406282,0.190876535,-5.987240185
BATF2,-0.713982626,0.07379361,-2.851504823,0.005596542,0.009704312,-3.141640527
BATF3,-0.400860669,0.138166694,-1.7821041,0.078715209,0.105236186,-5.459601798
BAX,-0.407246905,0.088944321,-2.502297631,0.014481559,0.022883995,-3.999665696
BAZ1A,2.127844221,-0.228838457,6.667286589,3.66E-09,4.25E-08,10.5414239
BAZ1B,-0.729511241,0.074523202,-3.402895793,0.001065344,0.002208921,-1.608106532
BAZ2A,0.201795495,0.027073452,0.69629058,0.488364952,0.537784707,-6.780352291
BAZ2B,2.68366023,-0.146703106,4.999525363,3.58E-06,1.49E-05,3.829069522
BBIP1,-0.593266215,0.19990855,-1.945732413,0.055374062,0.076612106,-5.166507639
BBOF1,-1.125806871,0.080217944,-4.682146316,1.21E-05,4.28E-05,2.650858248
BBOX1,1.49723317,0.45959209,2.340865634,0.021855823,0.033134901,-4.364314613
BBOX1-AS1,-0.911092884,0.061783109,-6.365604575,1.33E-08,1.25E-07,9.277929054
BBS1,-1.297235862,0.107607389,-6.562725435,5.73E-09,6.21E-08,10.10169483
BBS10,0.646088045,-0.017771671,1.654389853,0.10216127,0.133168627,-5.671895106
BBS12,3.147575281,0.082275315,7.346057987,1.92E-10,3.64E-09,13.43344036
BBS2,3.758527814,0.159456294,7.023042262,7.85E-10,1.17E-08,12.04997833
BBS4,1.670254067,0.259176043,5.401762776,7.25E-07,3.73E-06,5.376463748
BBS5,-0.035751878,0.034011815,-0.228013023,0.820246734,0.843946043,-6.997132658
BBS7,0.549031435,0.052741435,2.353639077,0.021169461,0.032188764,-4.336222754
BBS9,2.082115775,0.243626955,5.484677818,5.19E-07,2.78E-06,5.702164193
BBX,0.290029027,0.212933711,1.042621536,0.300419572,0.348942727,-6.480767192
BCAM,-0.3141312,0.063403493,-1.339023076,0.184543206,0.226566648,-6.132584682
BCAN,-1.484532286,0.104415801,-7.948473516,1.36E-11,3.93E-10,16.03748771
BCAP29,1.000909851,0.117864313,2.661996611,0.009470283,0.015589241,-3.618771198
BCAP31,2.865065757,-0.362438181,5.699806793,2.15E-07,1.32E-06,6.556878508
BCAR1,-0.476844609,0.089822539,-3.002407294,0.003620873,0.00656758,-2.742878916
BCAR3,2.678464892,0.191685317,6.01707755,5.78E-08,4.32E-07,7.840507527
BCAR4,-0.675254224,0.046336126,-2.285848004,0.025042913,0.037445567,-4.483796217
BCAS1,-1.576228627,0.128654146,-7.526402731,8.71E-11,1.86E-09,14.21030011
BCAS2,1.359764458,0.076305371,2.509169632,0.014224364,0.022517602,-3.983683778
BCAS3,0.752934732,0.044849014,3.057317428,0.003079341,0.005682479,-2.593756674
BCAS4,-1.878090123,0.18802514,-7.773125142,2.94E-11,7.63E-10,15.27709825
BCAT1,0.441557962,0.654733007,0.492960996,0.62345748,0.666178528,-6.901308796
BCAT2,-1.442635063,0.170668733,-4.518508255,2.24E-05,7.31E-05,2.059890957
BCCIP,0.692644083,0.082356486,1.679683054,0.097114079,0.127186418,-5.631012309
BCDIN3D,-0.127855433,0.064961734,-0.361486726,0.718735838,0.752463089,-6.95763288
BCDIN3D-AS1,-0.687902276,0.058751024,-3.866889581,0.00023038,0.000567484,-0.165839388
BCHE,7.494661524,1.391558912,8.358688568,2.22E-12,8.74E-11,17.82098313
BCKDHA,-0.160890401,-0.006347167,-0.687839078,0.493642235,0.542695886,-6.786194917
BCKDHB,0.170115788,0.0129777,0.952731723,0.343737866,0.393843411,-6.569744491
BCKDK,1.217412943,-0.026598097,4.05222384,0.000121132,0.000321469,0.444966452
BCL10,-0.369350917,0.22213309,-2.010696385,0.047894882,0.067218605,-5.043681478
BCL11A,-0.959369943,0.182814124,-2.464347483,0.015978663,0.024979729,-4.087254725
BCL11B,0.314787653,0.156722425,1.068120571,0.288837657,0.33719983,-6.454107985
BCL2,-0.96975871,0.185287431,-4.44966043,2.89E-05,9.10E-05,1.81484137
BCL2A1,1.285349646,0.202793241,3.387332743,0.001119193,0.002307867,-1.654189613
BCL2L1,-0.980328672,0.117728776,-4.313517417,4.76E-05,0.000141015,1.33680382
BCL2L10,-1.210020436,0.11455301,-6.601959019,4.84E-09,5.34E-08,10.26647681
BCL2L11,-0.344003464,0.098130152,-1.661223692,0.100777045,0.131510848,-5.660906028
BCL2L12,-0.308187888,-0.004211258,-1.777220897,0.079521584,0.106192856,-5.467986521
BCL2L13,-0.355567038,0.066193461,-1.727953719,0.088046507,0.116436436,-5.551394642
BCL2L14,-1.735842489,0.117786001,-9.347336585,2.82E-14,2.17E-12,22.12201027
BCL2L15,-0.054286024,0.204955709,-0.169536554,0.865823812,0.884817463,-7.008810971
BCL2L2,-0.757461524,0.056561203,-4.549304845,2.00E-05,6.61E-05,2.170204123
BCL2L2-PABPN1///PABPN1,0.356960179,-0.021967027,1.617311816,0.109942724,0.142194126,-5.730782507
BCL2L2-PABPN1///PABPN1///BCL2L2,3.446769979,0.030395102,10.26995953,4.97E-16,6.93E-14,26.1027169
BCL6,0.51539697,0.125551702,1.611756798,0.111148653,0.143586665,-5.739497783
BCL6B,-1.365657887,0.175663502,-7.62003093,5.77E-11,1.33E-09,14.61464718
BCL7A,-0.368139228,0.019640314,-1.541734921,0.127280056,0.162247024,-5.846948089
BCL7B,1.285904088,-0.135272614,4.96817255,4.04E-06,1.65E-05,3.710901936
BCL7C,0.792457302,0.049961622,3.453572189,0.000906448,0.001915728,-1.456980581
BCL9,0.436623312,0.035217719,2.41621431,0.018076329,0.027946434,-4.196704375
BCL9L,0.619736949,-0.043674443,3.061534299,0.003041033,0.005619526,-2.582217413
BCLAF1,0.506930694,0.08316732,1.794132144,0.076757889,0.102916273,-5.438858821
BCO1,-0.371757024,0.060661935,-1.786078687,0.078063894,0.104447121,-5.452761604
BCO2,2.391821132,0.295335335,9.265762962,4.04E-14,2.92E-12,21.76793285
BCOR,-2.270104307,0.433756636,-5.124930058,2.19E-06,9.65E-06,4.305386699
BCORL1,-0.322348913,0.119806287,-1.6885398,0.095395533,0.125171782,-5.616560559
BCORP1,-0.257951857,0.018953959,-2.056531923,0.043154184,0.061163996,-4.954842047
BCR,0.361621223,0.014562577,1.514168611,0.134119336,0.170067665,-5.888020432
BCRP3,-0.276421617,0.013685123,-2.27108722,0.025964983,0.038699302,-4.515431608
BCS1L,1.968647572,-0.11485656,6.725756959,2.84E-09,3.45E-08,10.78809318
BDH1,-0.463468084,-0.016468766,-1.713258693,0.090730172,0.119629452,-5.575853686
BDH2,1.082149193,0.304309084,2.397086284,0.01897603,0.029148788,-4.23968623
BDKRB1,1.048335933,0.092642633,4.112266981,9.80E-05,0.000267152,0.646807772
BDKRB2,-0.734042525,0.214603125,-1.994700138,0.049651263,0.069446762,-5.074262455
BDNF,0.130522578,0.299894161,0.309772405,0.757579435,0.787858503,-6.975054568
BDNF-AS,-0.487175338,0.190308079,-2.345958809,0.021579816,0.03276116,-4.353129336
BDP1,0.342997734,0.215858532,0.596171451,0.552827258,0.600028061,-6.845032051
BEAN1,0.745986609,0.169142401,2.404423725,0.018626291,0.028676978,-4.223233186
BECN1,0.757498624,0.060407125,3.486093716,0.000816571,0.001744882,-1.35914049
BEGAIN,-0.123697416,0.059355692,-0.677854808,0.49991651,0.548683432,-6.793006366
