Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
IL19,-0.6760626829999999,-0.029713799,-4.956247802,4.23e-06,2.55e-05,3.545540276
IL1F10,-0.827777293,-0.007152943,-5.945379199,7.8e-08,8.079999999999999e-07,7.438308908
IL20,-0.534839894,0.090344475,-2.6283118219999997,0.010372656999999999,0.022056537,-3.838711862
IL22,-0.5305854010000001,0.06998017,-3.318171025,0.001391042,0.003877363,-1.990995065
IL23A,-0.41535220700000003,0.06550394400000001,-3.00437758,0.0036000040000000004,0.008847463,-2.8734313460000003
IL24,-0.640512148,-0.022713755,-3.563409955,0.0006355569999999999,0.001967227,-1.256126614
IL25,-0.49717234,0.037765311,-4.117146418,9.63e-05,0.000383395,0.5352609429999999
IL3,-0.620926626,-0.041342563,-4.428572966,3.12e-05,0.000144621,1.614819152
IL34,0.46834878700000004,0.10417616699999999,2.679995981,0.009017933,0.019584391,-3.712302863
IL4,-0.617221409,0.026424285,-3.880139238,0.000220156,0.000783863,-0.252704915
IL7,0.975848742,0.145031791,5.452428696,5.91e-07,4.68e-06,5.459806525
IL9,-0.381784205,0.022885514,-3.847231108,0.00024639,0.000863026,-0.359672061
IMPG1,-0.178429841,0.006099456999999999,-2.542735097,0.013026238999999998,0.026828812,-4.043490567
INHBB,-1.75070503,-0.15287300199999998,-4.618874032,1.5399999999999998e-05,7.87e-05,2.297255295
INSL5,-0.623250275,0.0029340779999999997,-4.7316537510000005,1e-05,5.429999999999999e-05,2.709274774
INSL6,-0.6231826770000001,0.068816251,-3.793965783,0.00029529400000000004,0.001008409,-0.5315069179999999
ISM2,-0.687005133,-0.011296563,-5.052771738,2.9e-06,1.85e-05,3.911039335
ITIH2,-1.31726909,-0.057740665,-7.2994622520000005,2.35e-10,5.2900000000000006e-09,13.1409397
ITLN1,9.985484886,0.84383501,51.96597665,2.89e-61,6.429999999999999e-57,124.4010514
KAZALD1,-1.051693123,0.058717266,-5.005288596000001,3.5e-06,2.17e-05,3.730797144
KCP,-0.47119979700000003,0.15728078199999998,-2.317654385,0.023153726,0.044254167999999997,-4.554506316
KNG1,-0.364475305,0.066882199,-2.372960905,0.020167601,0.039259243,-4.432705308
