Gene.symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
EGFLAM,1.5692112390000001,0.076329947,4.960913752,4.16e-06,5.920000000000001e-05,3.581955313
EGLN2,0.48456557299999997,0.11459484800000001,3.2856199210000003,0.00153946,0.006383344,-2.064958821
EGLN3,1.082459533,0.35996521,2.41895927,0.017950392,0.040376117,-4.3081966210000004
ELANE,0.354237494,0.049822082999999996,3.1215805239999996,0.002541508,0.00929321,-2.530916346
ELFN2,0.47122722899999997,0.057297625,3.25031395,0.001717186,0.006928923000000001,-2.16677379
ELN,0.9397839440000001,0.19818689899999997,4.059394879,0.000118116,0.000896705,0.360383358
ELSPBP1,0.455406281,0.059055997,2.8765882019999998,0.005211016,0.01586219,-3.1921048639999996
EMILIN1,2.169960552,0.502361737,5.5038554,4.8e-07,9.27e-06,5.681006088999999
EPO,0.499692876,0.22660927100000003,2.7546284589999996,0.0073447519999999995,0.020434172,-3.505095251
EPYC,4.656581673,1.640628502,4.588691993,1.7199999999999998e-05,0.00019050599999999998,2.207230493
ESM1,2.079751704,0.320923526,4.716975794,1.06e-05,0.00012802,2.674485549
EYS,0.2547209,0.06106972,3.018667643,0.0034519459999999996,0.011651817,-2.813832357
F10,0.92394431,0.261092967,4.214478754,6.809999999999999e-05,0.0005793269999999999,0.887204861
F12,0.865209619,0.0904242,3.31660911,0.001397845,0.005928261999999999,-1.9749132319999998
F2,0.604466199,0.068016642,3.3680313330000002,0.001189543,0.0052280140000000004,-1.8241078990000001
F7,0.645165811,0.02569785,4.266050551,5.65e-05,0.000500298,1.065115868
F9,0.338849344,-0.002811517,2.741706639,0.007612428,0.020979257999999997,-3.537609963
FAM20C,1.7615698519999998,0.159915953,4.985110939,3.78e-06,5.489999999999999e-05,3.6732591
FASLG,0.48803018299999995,0.079608129,2.8998206000000004,0.004875916,0.015090211999999999,-3.13124455
FBLN1,1.218934845,0.581512991,2.35757832,0.02096169,0.045473954000000004,-4.445468301
FBLN2,1.87052356,0.295146912,4.742188612,9.65e-06,0.000118796,2.767149861
FBLN7,0.950492563,0.055944909,4.41640879,3.27e-05,0.000323439,1.591271523
FBN1,0.8436185390000001,0.319996778,2.368641062,0.020387855,0.044502800999999995,-4.420952078
FCN1,-2.562877721,0.31563925800000003,-8.096468233,7.07e-12,4.3499999999999995e-10,16.61351303
FCN2,0.506843499,0.075216487,3.2322627039999996,0.00181532,0.007222281999999999,-2.21850903
FCN3,0.8230010109999999,0.008847318,3.868831202,0.00022885400000000001,0.001492184,-0.269419845
FGF1,-2.605359162,0.43167712700000005,-7.904681856,1.65e-11,9.46e-10,15.778024599999998
FGF11,0.583120156,0.10575505699999999,3.304948527,0.00144963,0.00610427,-2.0088696809999997
FGF13,-3.401216537,0.419920046,-7.388299171,1.6000000000000002e-10,7.3199999999999995e-09,13.53902586
FGF16,0.673266467,-0.004401986,3.8470135510000003,0.000246573,0.001576445,-0.340244386
FGF2,-1.082204591,0.240476503,-4.169743631,7.99e-05,0.000658488,0.733965682
FGF21,0.555455784,0.12920953400000001,3.5391614089999996,0.000687772,0.003498852,-1.3100401590000001
FGF22,0.673857733,0.049949392,3.0280714860000004,0.003357619,0.011423603999999999,-2.788287885
FGF5,0.456373562,0.047817252000000005,2.8286488339999996,0.005970509000000001,0.017547532,-3.316442861
FGF8,0.42954635399999996,0.09114154599999999,3.118111266,0.0025681479999999997,0.009363451,-2.540573394
FGF9,-3.61447836,0.658664206,-8.809913782,3.02e-13,2.35e-11,19.72902506
FGL1,0.6083407,0.165701081,3.030993623,0.0033287990000000003,0.011355426000000002,-2.7803375480000003
FNDC1,2.749943511,0.8566629020000001,4.4077876080000005,3.37e-05,0.000331904,1.560809483
FNDC7,0.617855382,0.034086763,3.247648973,0.0017313539999999998,0.006970901999999999,-2.174425366
FNDC8,0.663721864,0.041084785,4.2007245619999996,7.15e-05,0.000603534,0.8399819140000001
FRAS1,-5.834227992000001,0.339520675,-10.37099284,3.2e-16,4.14e-14,26.50384581
FREM1,0.508934729,0.150142524,2.705743444,0.008405018,0.02263579,-3.6274421180000003
FREM2,-0.598217445,0.116891577,-2.6737801869999998,0.009171872,0.024230573,-3.706462228
FREM3,-0.711027392,0.020159103,-2.9709266860000003,0.003969908,0.012919644,-2.94255004
FRZB,1.5688049419999999,0.404738957,2.979731223,0.003869275,0.01268132,-2.918933263
FST,1.360803196,0.38962666100000004,3.290394729,0.001516795,0.006304658,-2.051125863
FSTL3,1.092552512,0.21603794,4.705917966,1.11e-05,0.00013286100000000001,2.6339296780000003
GDF11,1.00742782,0.081491614,4.387972176,3.63e-05,0.000350414,1.4909272269999998
GDF15,0.51091033,0.129506287,3.0403963810000003,0.003237614,0.011128078999999999,-2.754714467
GDF9,0.6889403609999999,-0.022186143,3.4932598510000004,0.0007979339999999999,0.0038902190000000003,-1.4497388390000001
GDNF,0.306869582,0.07069910000000001,2.3280273069999997,0.022565496,0.048098597,-4.510470056
GH1,0.44002788600000003,0.038273842999999995,2.8025188030000003,0.006426096,0.018527867,-3.3835034669999997
GLDN,0.8400645640000001,0.097952215,2.5155903509999997,0.013987778999999999,0.033353626000000004,-4.085993792
GPC1,1.57539476,0.315821616,4.168855048,8.01e-05,0.00066009,0.730932197
GPC2,0.371909959,0.08932264300000001,2.808536562,0.006318433,0.018311318,-3.368104097
GPC4,-0.8118850809999999,0.257353545,-2.755929445,0.007318285,0.020369026000000002,-3.501814698
GPC6,2.5916081280000003,0.33784212,4.84296351,6.56e-06,8.66e-05,3.14016566
GREM1,2.691065835,1.243080347,3.0620555260000004,0.0030363290000000004,0.010620221000000001,-2.695456108
HAPLN1,1.4194086419999998,0.47509179100000004,3.797400517,0.000291879,0.001790185,-0.500292131
HAPLN2,0.642045144,0.06798644200000001,3.544931127,0.000674992,0.003444876,-1.292387853
HAPLN3,1.160894654,0.001477571,5.471932438,5.46e-07,1.0300000000000001e-05,5.554866564
HAPLN4,0.45136388899999996,-0.046449593,3.0970085089999997,0.002735884,0.00981091,-2.599136272
HBEGF,0.99535465,0.208365959,4.406348588,3.39e-05,0.000333102,1.55572828
HCFC1,0.717459616,0.081698523,4.858692413,6.17e-06,8.23e-05,3.198759977
HGF,1.2410329359999999,0.426713665,2.650533383,0.009769028,0.025404044,-3.763445173
HGFAC,0.39199669299999995,0.016584032,2.556349083,0.012566802,0.030656153999999998,-3.990060933
HHIP,-2.849921546,0.380906181,-8.192836488,4.62e-12,2.93e-10,17.03384359
HMCN1,1.933889945,0.49341442700000004,2.500225364,0.014559933999999998,0.034426079,-4.121819718
HPSE,-1.51072891,0.151449743,-4.281307049,5.3500000000000006e-05,0.00047839800000000005,1.1180014040000001
HPSE2,0.47393112299999995,-0.055189483,2.878207087,0.005186995,0.015812897,-3.1878767089999998
HPX,0.603709486,-0.027712179,3.87810116,0.0002217,0.001458828,-0.239246497
